Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
24/04/2018;Netbet;Autre Tipster;Basketball;Simple;Cibona -6.5;1.84;62;114.08;52.08;Gagne
24/04/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;EHC Munchen 0;1.847;150;-150;-150;Perdu
24/04/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Over 5.5 : Washington;1.943;150;291.45;141.45;Gagne
24/04/2018;Pinnacle;The Turing Bombe;Football;Simple;Nottingham Forest - Barnsley FC FT(OT excl.) Draw (;3.58;250;-250;-250;Perdu
24/04/2018;Pinnacle;Zigfrid;Football;Simple;magna wiener neustadt -0.75;1.892;400;-400;-400;Perdu
24/04/2018;Pinnacle;Autre Tipster;Football;Simple;Heracles Almelo (Reserves) -1.25;2.01;250;502.5;252.5;Gagne
24/04/2018;PMU;Juako;Futsal;Simple;magnus -3.5;1.72;150;258;108;Gagne
24/04/2018;PMU;Autre Tipster;Volleyball;Simple;Eczacibasi Vitra +2.5 SET 3;2.2;61;134.2;73.2;Gagne
24/03/2018;Bet365;Autre Tipster;Cricket;Simple;tasmania dnb vs queensland. resultat sur compte bloque;2.2;200;0;0;Annule
23/04/2018;188Bet;Autre Tipster;Cricket;Simple;Warwickshire x Somerset x Derbyshire;7.15;60;429;369;Gagne
23/04/2018;188Bet;Autre Tipster;Cricket;Simple;Warwickshire + derbyshire;4.36;120;523.2;403.2;Gagne
23/04/2018;Asianodds;Autre Tipster;Football;Simple;Los Angeles Galaxy II -VS- New York Red Bulls II OVER [2.5];1.84;120;-120;-120;Perdu
23/04/2018;Asianodds;Autre Tipster;Football;Simple;Over 2.5 : Destroyers;2.16;90;-90;-90;Perdu
23/04/2018;Asianodds;Autre Tipster;Football;Simple;Gremio;1.99;60;-60;-60;Perdu
23/04/2018;Asianodds;Autre Tipster;Football;Simple;Over 2.5 : Audax;2.31;90;-90;-90;Perdu
23/04/2018;Asianodds;Autre Tipster;Football;Simple;Cobresal;3.6;89;320.4;231.4;Gagne
23/04/2018;Asianodds;Autre Tipster;Football;Simple;Over 1.75 : Estudiantes Merida;2.13;60;127.8;67.8;Gagne
23/04/2018;Asianodds;Autre Tipster;Football;Simple;Confianca;2.04;60;122.4;62.4;Gagne
23/04/2018;Asianodds;Autre Tipster;Football;Simple;Over 1 : Valerenga;2.55;60;-60;-60;Perdu
23/04/2018;Bet365;Kalgan;Hockey sur glace;Simple;japan;2.8;160;448;288;Gagne
23/04/2018;Bet365;Nowi;Tennis;Simple;lomakin;2.2;200;-200;-200;Perdu
23/04/2018;Bet365;Nowi;Tennis;Simple;pichler + bresson;1.88;160;-160;-160;Perdu
23/04/2018;Bet365;Nowi;Tennis;Simple;rajski;1.66;200;-200;-200;Perdu
23/04/2018;Bet365;Nowi;Tennis;Simple;nijboer;1.83;153.6;-153.6;-153.6;Perdu
23/04/2018;Bet365;Autre Tipster;Snooker;Simple;Lyu Haotian (Highest Break in Match);2.5;80;200;120;Gagne
23/04/2018;Bet365;Autre Tipster;Basketball;Simple;cle cavaliers over 106.5 ht;1.83;70;128.1;58.1;Gagne
23/04/2018;Bet365;Autre Tipster;Football;Simple;santa fe 0;3.4;60;204;144;Gagne
23/04/2018;Bet365;Autre Tipster;Football;Simple;BTTS : Bordeaux;1.95;60;-60;-60;Perdu
23/04/2018;Bet365;Autre Tipster;Football;Simple;BTTS : Penarol;2.37;60;142.2;82.2;Gagne
23/04/2018;Bet365;Autre Tipster;Football;Simple;BTTS : Tucuman;2.62;60;-60;-60;Perdu
23/04/2018;Bet365;Autre Tipster;Football;Simple;Over 2 : Cotzumalguapa;1.575;100;157.5;57.5;Gagne
23/04/2018;Bet365;Autre Tipster;Football;Simple;Athletic et non;2.4;60;-60;-60;Perdu
23/04/2018;Bet365;Autre Tipster;Football;Simple;Sao Jose U20;1.83;60;109.8;49.8;Gagne
23/04/2018;Bet365;Autre Tipster;Football;Simple;Corinthians W -1 HT;1.925;60;115.5;55.5;Gagne
23/04/2018;Bet365;Autre Tipster;Football;Simple;Corinthians W -3;1.95;60;117;57;Gagne
23/04/2018;Bet365;Autre Tipster;Football;Simple;Jorge -4;1.9;60;0;0;Annule
23/04/2018;BetFair;Autre Tipster;Cricket;Simple;mumbai indians;1.755;200;-200;-200;Perdu
23/04/2018;Betway;AntoSeti;Basketball;Simple;Cashout negatif / erreur de pick (Xargos);2;21;-21;-21;Perdu
23/04/2018;Betway;Brucinger;Football;Simple;NK Domzale v NK Rudar Velenje Over 2.5;1.74;300;522;222;Gagne
23/04/2018;Betway;Nowi;Tennis;Simple;pichler + bresson;1.71;31;-31;-31;Perdu
23/04/2018;Betway;Xargos;Basketball;Simple;Under 169.5 : Sao Bernardo W;1.85;350;647.5;297.5;Gagne
23/04/2018;MarathonBet;Nowi;Tennis;Simple;sultanov;1.65;168;277.2;109.2;Gagne
23/04/2018;MarathonBet;Zorro;Tennis;Simple;rajski 5.5;1.75;41.66;-41.66;-41.66;Perdu
23/04/2018;MarathonBet;Autre Tipster;Football;Simple;Draw : Everton;3.32;250;-250;-250;Perdu
23/04/2018;MarathonBet;Autre Tipster;Football;Simple;over 3 benfica II;2.16;200;0;0;Rembourse
23/04/2018;MarathonBet;Autre Tipster;Football;Simple;over 3 millwall u23;2.04;100;0;0;Rembourse
23/04/2018;MarathonBet;Autre Tipster;Football;Simple;felda ht;2.5;71;-71;-71;Perdu
23/04/2018;MarathonBet;Autre Tipster;Football;Simple;gol gohar;3.25;60;-60;-60;Perdu
23/04/2018;MarathonBet;Autre Tipster;Tennis;Simple;Montagud;2.17;100;217;117;Gagne
23/04/2018;MarathonBet;Autre Tipster;Cricket;Simple;Somerset x Warwickshire;2.59;300;777;477;Gagne
23/04/2018;MarathonBet;Autre Tipster;Football;Simple;1/2 + 2/1;30;60;-60;-60;Perdu
23/04/2018;MarathonBet;Autre Tipster;Football;Simple;Over 2.5 : Alajuelense;2.56;60;153.6;93.6;Gagne
23/04/2018;Netbet;Nowi;Tennis;Simple;nijboer;1.86;47;-47;-47;Perdu
23/04/2018;Netbet;Nowi;Tennis;Simple;sultanov;1.74;39;67.86;28.86;Gagne
23/04/2018;Netbet;Autre Tipster;Cricket;Simple;dehli dardevils;2.18;200;-200;-200;Perdu
23/04/2018;Netbet;Autre Tipster;Tennis;Simple;Sultanov+Vishnevskaya;2.089;100;208.9;108.9;Gagne
23/04/2018;Pinnacle;Awer;Football;Simple;karvina u21 -0.25;2.25;300;675;375;Gagne
23/04/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Over 5.5 : Pittsburgh;1.757;150;263.55;113.55;Gagne
23/04/2018;Pinnacle;Autre Tipster;Football;Simple;Cracovie 0.25;1.97;250;371.25;121.25;Moitie gagne
23/04/2018;Pinnacle;Autre Tipster;Basketball;Simple;Club Atletico San Lorenzo de Almagro -2.5;1.819;160;291.04;131.04;Gagne
23/04/2018;Pinnacle;Autre Tipster;Football;Simple;Leones 1;1.917;250;0;0;Rembourse
22/04/2018;Asianodds;Brucinger;Football;Simple;Jablonec U21;1.606;300;-300;-300;Perdu
22/04/2018;Asianodds;Brucinger;Football;Simple;Jorge Wilstermann - Universitario (Bol) Full Event Over 3.75;1.813;300;0;0;Rembourse
22/04/2018;Asianodds;Ludo;Football;Simple;clyde;2;363;726;363;Gagne
22/04/2018;Asianodds;Autre Tipster;Football;Simple;RSB Berkane v FAR Rabat (0-2) Over 3;1.95;300;585;285;Gagne
22/04/2018;Asianodds;Autre Tipster;Football;Simple;Cagliari - Bologna Full Event Over 0.5;1.93;200;-200;-200;Perdu
22/04/2018;Asianodds;Autre Tipster;Football;Simple;psg;1.52;250;380;130;Gagne
22/04/2018;Asianodds;Autre Tipster;Football;Simple;nice;2;250;500;250;Gagne
22/04/2018;Asianodds;Autre Tipster;Football;Simple;Asan Mugunghwa -0.25;2;200;-100;-100;Moitie perdu
22/04/2018;Asianodds;Autre Tipster;Football;Simple;San Lorenzo -VS- Chacarita Juniors OVER 0.5 HT;1.952;200;390.4;190.4;Gagne
22/04/2018;Asianodds;Autre Tipster;Football;Simple;Over 2.25 : Chicago;1.72;200;344;144;Gagne
22/04/2018;Asianodds;Autre Tipster;Football;Simple;Over 3.5 : Genk;1.72;180;-180;-180;Perdu
22/04/2018;Asianodds;Autre Tipster;Football;Simple;SV Mattersburg or X;1.7;200;340;140;Gagne
22/04/2018;Asianodds;Autre Tipster;Football;Simple;SV Mattersburg 0.25;1.781;200;278.1;78.1;Moitie gagne
22/04/2018;Bet365;Autre Tipster;Tennis;Simple;Delmas+Perchicot+Swiatek;2.78;100;-100;-100;Perdu
22/04/2018;Bet365;Autre Tipster;Tennis;Simple;Neel+Osaka;1.4;200;280;80;Gagne
22/04/2018;Bet365;Autre Tipster;Basketball;Simple;Santiagueno vs Halcones De Sonzacate Over 39.5 (3rd Quarter - Total (2-Way));1.83;60;-60;-60;Perdu
22/04/2018;Bet365;Autre Tipster;Snooker;Simple;Selby +5.5;1.57;200;-200;-200;Perdu
22/04/2018;Betway;Brucinger;Football;Simple;lovcen over 4.75;1.81;90;126.45;36.45;Moitie gagne
22/04/2018;Betway;Garfield;Football;Simple;Ajax Lasnamae v Parnu Over 3.5;2;300;-300;-300;Perdu
22/04/2018;Betway;Garfield;Football;Simple;Olimpia Uni Tehnica II over 4.75;1.84;300;-300;-300;Perdu
22/04/2018;Betway;Garfield;Football;Simple;becicherecu w 2.75;1.89;150;283.5;133.5;Gagne
22/04/2018;Betway;Xargos;Football;Simple;Galatasaray vs Besiktas Over 133.5;1.84;300;552;252;Gagne
22/04/2018;Bwin;Autre Tipster;Handball;Simple;HSG Wetzlar;2.4;80;192;112;Gagne
22/04/2018;France-Pari;Garfield;Football;Simple;kalju II;1.83;300;-300;-300;Perdu
22/04/2018;France-Pari;Garfield;Football;Simple;kalju II -1.5;2.715;150;-150;-150;Perdu
22/04/2018;MarathonBet;BetVolley;Volleyball;Simple;lube macerata;2.48;330;-330;-330;Perdu
22/04/2018;MarathonBet;Birjan;Football;Simple;toluca -1;1.77;250;442.5;192.5;Gagne
22/04/2018;MarathonBet;Brucinger;Football;Simple;lovcen over 5;1.95;210;0;0;Rembourse
22/04/2018;MarathonBet;Brucinger;Football;Simple;Adana Demirspor v Erzurum BB Over 5.5;2.4;300;-300;-300;Perdu
22/04/2018;MarathonBet;Brucinger;Football;Simple;CSD Comunicaciones -1;1.92;300;576;276;Gagne
22/04/2018;MarathonBet;Nowi;Tennis;Simple;avidzba;2.06;140;-140;-140;Perdu
22/04/2018;MarathonBet;Zorro;Football;Simple;Olimpia Uni Tehnica II over 2.5 ht;2.08;46;-46;-46;Perdu
22/04/2018;MarathonBet;Zorro;Football;Simple;Olimpia Uni Tehnica II over 3 ht;2;75;-75;-75;Perdu
22/04/2018;MarathonBet;Autre Tipster;Football;Simple;Chaves - Portimonense Full Event Over 2.5;1.81;200;362;162;Gagne
22/04/2018;MarathonBet;Autre Tipster;Football;Simple;st etienne;1.53;250;382.5;132.5;Gagne
22/04/2018;MarathonBet;Autre Tipster;Football;Simple;academica + santa clara;2.11;100;211;111;Gagne
22/04/2018;MarathonBet;Autre Tipster;Handball;Simple;nantes -skjern over 56.5;1.96;120;235.2;115.2;Gagne
22/04/2018;Pinnacle;Awer;Football;Simple;Viktoria Otrokovice 0;2.56;300;768;468;Gagne
22/04/2018;Pinnacle;Awer;Football;Simple;Bohemians 1905 Praha U21 - Vysocina Jihlava U21 Full Event Over 4;2.39;300;-300;-300;Perdu
22/04/2018;Pinnacle;Awer;Football;Simple;Velke Mezirici - FC Valasske Mezirici Full Event Over 4.25;2.5;300;750;450;Gagne
22/04/2018;Pinnacle;Awer;Football;Simple;kiktoria zizkov -0.25;2.32;300;-300;-300;Perdu
22/04/2018;Pinnacle;Awer;Football;Simple;Mlada Boleslav - Zlin Full Event Over 1.5;2.32;300;-300;-300;Perdu
22/04/2018;Pinnacle;Rusp;Football;Simple;fk tambov;1.833;300;549.9;249.9;Gagne
22/04/2018;Pinnacle;Rusp;Football;Simple;dinamo moscow -0.75;1.862;300;429.3;129.3;Moitie gagne
22/04/2018;Pinnacle;Time Bomb;Football;Simple;hearths of midlothian fc 1.25;1.833;500;708.25;208.25;Moitie gagne
22/04/2018;Pinnacle;Zigfrid;Football;Simple;karpaty lviv 0.25;1.709;400;683.6;283.6;Gagne
22/04/2018;Pinnacle;Autre Tipster;Hockey sur glace;Simple;Boston -1.5;2.56;100;-100;-100;Perdu
22/04/2018;Pinnacle;Autre Tipster;Hockey sur glace;Simple;Washington -1.5;2.75;100;-100;-100;Perdu
22/04/2018;Pinnacle;Autre Tipster;Hockey sur glace;Simple;Tampa Bay -1.5;2.12;100;212;112;Gagne
22/04/2018;Unibet;Autre Tipster;Handball;Simple;stuttgart une partie sur bwin;1.83;120;-120;-120;Perdu
21/04/2018;10Bet;Autre Tipster;Basketball;Simple;sportng clube + sl benfica;2.733;199;543.87;344.87;Gagne
21/04/2018;188Bet;Autre Tipster;Football;Simple;feirense guimaraes btts;1.82;200;364;164;Gagne
21/04/2018;Asianodds;Awer;Football;Simple;frydek mistek 0.25 SINGBET;1.93;200;386;186;Gagne
21/04/2018;Asianodds;Birjan;Football;Simple;L.A Galaxy -VS- Atlanta United FC OVER [3];1.93;250;-250;-250;Perdu
21/04/2018;Asianodds;Birjan;Football;Simple;orlando city;1.77;250;442.5;192.5;Gagne
21/04/2018;Asianodds;Brucinger;Football;Simple;chonburi over 2.5;2;300;-300;-300;Perdu
21/04/2018;Asianodds;Garfield;Football;Simple;Wisla Plock [0.25;1.74;200;348;148;Gagne
21/04/2018;Asianodds;Garfield;Football;Simple;flora -4;1.89;200;378;178;Gagne
21/04/2018;Asianodds;Garfield;Football;Simple;Over 3.75 : Nieczica;1.87;200;-200;-200;Perdu
21/04/2018;Asianodds;Autre Tipster;Football;Simple;Austria Wien [0.75];1.92;160;-80;-80;Moitie perdu
21/04/2018;Asianodds;Autre Tipster;Football;Simple;tenerife -0.25;1.7;180;-180;-180;Perdu
21/04/2018;Asianodds;Autre Tipster;Football;Simple;Marseille - Lille Full Event Over 3.5;1.8;180;324;144;Gagne
21/04/2018;Asianodds;Autre Tipster;Football;Simple;Real Zaragoza;1.78;200;356;156;Gagne
21/04/2018;Asianodds;Autre Tipster;Football;Simple;watford 0 ht;1.77;180;0;0;Rembourse
21/04/2018;Asianodds;Autre Tipster;Football;Simple;chonburi over 2.5;1.81;200;-200;-200;Perdu
21/04/2018;Asianodds;Autre Tipster;Football;Simple;eibar over 1.5;3.5;100;-100;-100;Perdu
21/04/2018;Asianodds;Autre Tipster;Football;Simple;dundee 0;1.79;200;358;158;Gagne
21/04/2018;Asianodds;Autre Tipster;Football;Simple;anderlecht or X;2.08;250;-250;-250;Perdu
21/04/2018;Asianodds;Autre Tipster;Football;Simple;monaco;1.85;250;-250;-250;Perdu
21/04/2018;Asianodds;Autre Tipster;Football;Simple;amiens;2.62;250;655;405;Gagne
21/04/2018;Asianodds;Autre Tipster;Basketball;Simple;wahington;1.952;100;195.2;95.2;Gagne
21/04/2018;Asianodds;Autre Tipster;Basketball;Simple;Indiana Pacers -VS- Cleveland Cavaliers OVER 209;1.934;100;-100;-100;Perdu
21/04/2018;Bet365;BetVolley;Volleyball;Simple;teruel + rennes + river plate + paok;2.34;325;760.5;435.5;Gagne
21/04/2018;Bet365;Garfield;Football;Simple;+;2;62;124;62;Gagne
21/04/2018;Bet365;Juako;Futsal;Simple;Over 2.5 HT : El Pozo;1.72;150;258;108;Gagne
21/04/2018;Bet365;Autre Tipster;Tennis;Simple;seatun + bertimon;1.83;200;366;166;Gagne
21/04/2018;Betway;Awer;Football;Simple;sokol cizova 0;3;155;-155;-155;Perdu
21/04/2018;Betway;Awer;Football;Simple;sokol cizova or x;3.4;143;-143;-143;Perdu
21/04/2018;Betway;Garfield;Football;Simple;olimpia w or x;1.6;195;312;117;Gagne
21/04/2018;Betway;Xargos;Basketball;Simple;Betoonimeister/TSKK/Nord vs EMU SK Over 125.5;1.84;300;552;252;Gagne
21/04/2018;Betway;Autre Tipster;Football;Simple;LASK Linz - No (Clean Sheet);1.8;200;-200;-200;Perdu
21/04/2018;Betway;Autre Tipster;Handball;Simple;benfica -1.5;1.87;240;-240;-240;Perdu
21/04/2018;Betway;Autre Tipster;Handball;Simple;Arsenal Andebol vs Aguas Santas Over 55.5;1.835;120;220.2;100.2;Gagne
21/04/2018;Betway;Autre Tipster;Football;Simple;KuPS Kuopio - Over 1.5 (Away Team Goals;3.6;200;720;520;Gagne
21/04/2018;Betway;Autre Tipster;Handball;Simple;benfica;1.74;200;348;148;Gagne
21/04/2018;Betway;Autre Tipster;Handball;Simple;sproting clube 0 + fusche berlin 0 +aguas santas 0;2.31;120;-120;-120;Perdu
21/04/2018;Bwin;Autre Tipster;Handball;Simple;boa hora;1.83;120;-120;-120;Perdu
21/04/2018;MarathonBet;Awer;Football;Simple;frydek mistek 0;2.24;40.32;90.32;50;Gagne
21/04/2018;MarathonBet;Awer;Football;Simple;frydek mistek 0.25;1.85;58.82;108.82;50;Gagne
21/04/2018;MarathonBet;Awer;Football;Simple;MFK Chrudim - FK Slavoj Vysehrad Full Event Over 4.;2.12;300;-300;-300;Perdu
21/04/2018;MarathonBet;BetVolley;Volleyball;Simple;fakel;3.44;165;-165;-165;Perdu
21/04/2018;MarathonBet;Birjan;Football;Simple;houston + ny;2.01;250;-250;-250;Perdu
21/04/2018;MarathonBet;Garfield;Football;Simple;lower butt city -1.5;1.87;100;187;87;Gagne
21/04/2018;MarathonBet;Garfield;Football;Simple;lower butt city ht;1.88;100;188;88;Gagne
21/04/2018;MarathonBet;Garfield;Football;Simple;ulverstone w -2.75;1.8;187.5;337.5;150;Gagne
21/04/2018;MarathonBet;Time Bomb;Football;Simple;striling 0;1.71;497;-497;-497;Perdu
21/04/2018;MarathonBet;Autre Tipster;Football;Simple;manchester united to qualify for final;2.04;100;204;104;Gagne
21/04/2018;MarathonBet;Autre Tipster;Handball;Simple;FC Porto vs Sporting Clube Under 57.5;1.78;120;213.6;93.6;Gagne
21/04/2018;MarathonBet;Autre Tipster;Football;Simple;Marseille v Lille Yes (Both Teams to Score);1.81;200;362;162;Gagne
21/04/2018;MarathonBet;Autre Tipster;Football;Simple;chonburi over 2.25;1.81;180;-90;-90;Moitie perdu
21/04/2018;MarathonBet;Autre Tipster;Basketball;Simple;chesire phoenix 7.5;1.76;90;158.4;68.4;Gagne
21/04/2018;MarathonBet;Autre Tipster;Rugby;Simple;mt de marsan + cardiff;2.24;220;492.8;272.8;Gagne
21/04/2018;MarathonBet;Autre Tipster;Basketball;Simple;southern tigers -16.5;1.83;100;183;83;Gagne
21/04/2018;MarathonBet;Autre Tipster;Football;Simple;toulouse angers draw;3.16;250;-250;-250;Perdu
21/04/2018;MarathonBet;Autre Tipster;Football;Simple;metz;2.4;250;-250;-250;Perdu
21/04/2018;MarathonBet;Autre Tipster;Volleyball;Simple;sporting cp;2.23;100;223;123;Gagne
21/04/2018;MarathonBet;Autre Tipster;Handball;Simple;vive kielce or draw;2.08;200;-200;-200;Perdu
21/04/2018;MarathonBet;Autre Tipster;Tennis;Simple;Benchetrit+Shymanovich+Rubin;2.55;100;255;155;Gagne
21/04/2018;MarathonBet;Autre Tipster;Snooker;Simple;joe perry 3.5;2.02;80;161.6;81.6;Gagne
21/04/2018;MarathonBet;Autre Tipster;Rugby;Simple;South Sydney Rabbitohs;1.62;220;356.4;136.4;Gagne
21/04/2018;MarathonBet;Autre Tipster;Basketball;Simple;nunawading + geelong;1.711;240;410.64;170.64;Gagne
21/04/2018;MarathonBet;Autre Tipster;Football;Simple;BTTS : Braga;1.97;200;-200;-200;Perdu
21/04/2018;Netbet;Garfield;Football;Simple;Nomme Kalju -4.25AH;1.81;200;-200;-200;Perdu
21/04/2018;Netbet;Zorro;Football;Simple;chrudim over 1.5;2.05;100;-100;-100;Perdu
21/04/2018;Netbet;Autre Tipster;Basketball;Simple;Kilsyth Cobras -15.5;1.85;80;148;68;Gagne
21/04/2018;Netbet;Autre Tipster;Football;Simple;Real Garcilaso -1;2.02;100;0;0;Rembourse
21/04/2018;Pinnacle;Awer;Football;Simple;SK Slavia Praha U19 -1.75;2.49;300;523.5;223.5;Moitie gagne
21/04/2018;Pinnacle;BetVolley;Volleyball;Simple;fakel +1.5 set;2.05;385;-385;-385;Perdu
21/04/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Washington Capitals;1.625;150;243.75;93.75;Gagne
21/04/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Toronto Maple Leafs - Boston Bruins over 5.5;1.877;150;281.55;131.55;Gagne
21/04/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Over 5.5 : Philadelphia;1.735;150;260.25;110.25;Gagne
21/04/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Zebre +2.5;1.6;300;480;180;Gagne
21/04/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Scarlets +11;1.84;200;-200;-200;Perdu
21/04/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Sharks -3;1.847;200;369.4;169.4;Gagne
21/04/2018;Pinnacle;Time Bomb;Football;Simple;clyde;1.862;500;931;431;Gagne
21/04/2018;Pinnacle;Autre Tipster;Football;Simple;FK Luch-Energiya Vladivostok or draw;1.99;250;-250;-250;Perdu
21/04/2018;Pinnacle;Autre Tipster;Football;Simple;baltika -0.75;1.781;250;-250;-250;Perdu
21/04/2018;Pinnacle;Autre Tipster;Hockey sur glace;Simple;Nashville -1.5;1.84;100;-100;-100;Perdu
21/04/2018;Pinnacle;Autre Tipster;Hockey sur glace;Simple;Pittsburgh -1.5;2.03;100;-100;-100;Perdu
20/04/2018;188Bet;Autre Tipster;Rugby;Simple;New Zealand Warriors +11.5;1.48;220;325.6;105.6;Gagne
20/04/2018;188Bet;Autre Tipster;Cricket;Simple;essex + durham;3.39;160;-160;-160;Perdu
20/04/2018;188Bet;Autre Tipster;Cricket;Simple;somerset + durham;3.39;160;-160;-160;Perdu
20/04/2018;Asianodds;Brucinger;Football;Simple;FK Pohronie;5.9;90;-90;-90;Perdu
20/04/2018;Asianodds;Brucinger;Football;Simple;Matlock;1.855;300;556.5;256.5;Gagne
20/04/2018;Asianodds;Brucinger;Football;Simple;Staines or Draw;2.03;300;-300;-300;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;CD Pasaquina - AD Isidro Metapan 1HF Home (1X2);2.46;90;-90;-90;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;CD Pasaquina v AD Isidro Metapan (0-0) Over 0.5 (1st Half Goal Line;1.975;150;-150;-150;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;CD Pasaquina v AD Isidro Metapan Over 1.5 (First Half Goals);2.27;300;-300;-300;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;Deportivo Pereira - Atletico Cali FT(OT excl.) Over 3.5;3.7;60;-60;-60;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;Urena FC;2.44;60;-60;-60;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;Liberty Professionals v Dreams FC over 2.5;1.99;90;-90;-90;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;Celtic U20;2.48;60;-60;-60;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;FC Agsu v Moik Baku over 0.5 ht;2.26;30;-30;-30;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;Antigua 0;1.86;300;-300;-300;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;Over 0.5 : Pasaquina;1.95;160;312;152;Gagne
20/04/2018;Asianodds;Autre Tipster;Football;Simple;Dijon - Lyon : X;4.62;250;-250;-250;Perdu
20/04/2018;Asianodds;Autre Tipster;Football;Simple;Nantes - Rennes : X;3.07;250;767.5;517.5;Gagne
20/04/2018;Bet365;Brucinger;Football;Simple;Matlock HT;1.9;300;-300;-300;Perdu
20/04/2018;Bet365;Juako;Futsal;Simple;Reale Cartagena - OPDE Ribera de Navarra 1HF Under 2.5;2.025;150;-150;-150;Perdu
20/04/2018;Bet365;Zorro;Tennis;Simple;jotovski 6.5;3.64;24.6;-24.6;-24.6;Perdu
20/04/2018;Bet365;Autre Tipster;Baseball;Simple;hokkaido nippon ham fighters -1.5;3.5;200;-200;-200;Perdu
20/04/2018;Betway;Brucinger;Football;Simple;FCSB II;1.83;300;549;249;Gagne
20/04/2018;Betway;Xargos;Basketball;Simple;Can Tho vs Hau Giang Under 189.5;1.84;100;-100;-100;Perdu
20/04/2018;Betway;Autre Tipster;Football;Simple;Al Wasl SC - No (Al Wasl SC Clean Sheet);1.68;300;-300;-300;Perdu
20/04/2018;Betway;Autre Tipster;Basketball;Simple;BK JIP Pardubice vs Usti Nad Labem Over 38.5 (3rd Quarter - Total (2-Way));1.83;60;109.8;49.8;Gagne
20/04/2018;Bwin;Nowi;Tennis;Simple;Sofia Soley Jonasdottir;5.5;35;-35;-35;Perdu
20/04/2018;Bwin;Nowi;Tennis;Simple;Sofia Soley Jonasdottir jeu 20;2.25;70;-70;-70;Perdu
20/04/2018;MarathonBet;Brucinger;Football;Simple;Chertanovo Moscow - Luki-Energiya FT(OT excl.) Over 2.5;2.08;300;-300;-300;Perdu
20/04/2018;MarathonBet;Brucinger;Football;Simple;Antigua;2.35;300;-300;-300;Perdu
20/04/2018;MarathonBet;Brucinger;Football;Simple;Pasaquina HT;1.9;300;-300;-300;Perdu
20/04/2018;MarathonBet;Garfield;Football;Simple;flora III 0.25;1.85;200;285;85;Moitie gagne
20/04/2018;MarathonBet;Hockey Betting;Hockey sur glace;Simple;pittsburg + nashvile;1.87;150;-150;-150;Perdu
20/04/2018;MarathonBet;Nowi;Tennis;Simple;heras;2.26;138;-138;-138;Perdu
20/04/2018;MarathonBet;Nowi;Tennis;Simple;COLLARINI;1.76;200;352;152;Gagne
20/04/2018;MarathonBet;Nowi;Tennis;Simple;POLJAK + CREPATTE;1.71;200;342;142;Gagne
20/04/2018;MarathonBet;Autre Tipster;Rugby;Simple;leinster + gloucester + cardiff + grenoble + mt de marsan;4.75;110;522.5;412.5;Gagne
20/04/2018;MarathonBet;Autre Tipster;Tennis;Simple;Jotovski;2.76;100;-100;-100;Perdu
20/04/2018;MarathonBet;Autre Tipster;Football;Simple;Antigua Guatemala - CD Suchitepequez FT(OT excl.) 2/1 (HT/FT;22.5;15;-15;-15;Perdu
20/04/2018;MarathonBet;Autre Tipster;Football;Simple;Antigua Guatemala - CD Suchitepequez FT(OT excl.) Yes (Both to score;2.18;60;130.8;70.8;Gagne
20/04/2018;MarathonBet;Autre Tipster;Football;Simple;BTTS : Racing - Vasco;2.73;180;-180;-180;Perdu
20/04/2018;MarathonBet;Autre Tipster;Football;Simple;BTTS : Victoria - Internacional;2.11;209;-209;-209;Perdu
20/04/2018;MarathonBet;Autre Tipster;Basketball;Simple;Khimki +4 Q3;1.9;50;0;0;Rembourse
20/04/2018;MarathonBet;Autre Tipster;Rugby;Simple;Over 40.5 : Hull;1.58;220;-220;-220;Perdu
20/04/2018;Netbet;Ludo Picks Perso;Tennis;Simple;MICHNEV. PETR +5.5 @ 2.18;2.18;26;56.68;30.68;Gagne
20/04/2018;Netbet;Ludo Picks Perso;Tennis;Simple;MICHNEV. PETR +6.5 @ 1.91;1.91;26;49.66;23.66;Gagne
20/04/2018;Netbet;Rugby Tipster 15;Rugby;Simple;Waratahs - Lions Full Event Over 31.5;1.89;200;-200;-200;Perdu
20/04/2018;Netbet;Zorro;Tennis;Simple;heras 4.5;1.62;43;-43;-43;Perdu
