Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
8/27/2018;Bet365;ThePlayer34;Football;Simple;rwanda u 20 w;1.66;320;-320;-320;Perdu
8/27/2018;MarathonBet;Jorge_Javier;Tennis;Simple;Halep;1.8;200;-200;-200;Perdu
8/27/2018;Bet365;Pe2ro;Football;Simple;AS Roma (Bookings) - Atalanta BC (Bookings) Full Event Under 4.5;1.8;200;360;160;Gagne
8/27/2018;Betway;SGB;Football;Simple;Panama W -1.5;1.63;250;407.5;157.5;Gagne
8/27/2018;Asianodds;Brucinger;Football;Simple;Over 3 : West Bromwich Albion U23;2.16;300;0;0;Rembourse
8/27/2018;Bet365;Jorge_Javier;Tennis;Simple;Petra Martic - Lucie Safarova FT Over 21.5;1.8;50;-50;-50;Perdu
8/27/2018;MarathonBet;Jorge_Javier;Tennis;Simple;Petra Martic - Lucie Safarova FT Over 21.5;1.909;150;-150;-150;Perdu
8/27/2018;188Bet;Cheser;Football;Simple;Celtic Reserves +1.25;1.66;250;-250;-250;Perdu
8/27/2018;MarathonBet;Jorge_Javier;Tennis;Simple;kozlova;1.71;132;-132;-132;Perdu
8/27/2018;Bet365;Jorge_Javier;Tennis;Simple;kozlova;1.66;60;-60;-60;Perdu
8/27/2018;MarathonBet;Hockey Betting;Hockey sur glace;Simple;combo;1.86;250;465;215;Gagne
8/27/2018;MarathonBet;Jorge_Javier;Tennis;Simple;dolehide + stephens;1.677;200;-200;-200;Perdu
8/27/2018;Pinnacle;Pe2ro;Football;Simple;Levante UD (Bookings) - Celta Vigo (Bookings) Full Event Under 5.5;1.714;200;342.8;142.8;Gagne
8/27/2018;MarathonBet;Catced Bk;Football;Simple;norrkoping;1.61;200;322;122;Gagne
8/27/2018;BetFair;Catced Bk;Football;Simple;hammarby;1.6;200;320;120;Gagne
8/27/2018;Pinnacle;Catced Bk;Football;Simple;hammarbu over 2 TG;2.04;100;204;104;Gagne
8/27/2018;Asianodds;Autre Tipster;Football;Simple;celta vigo;3.09;300;927;627;Gagne
8/27/2018;Pinnacle;Rusp;Football;Simple;yesenia krasnoyarsk 0;1.97;400;788;388;Gagne
8/27/2018;Betway;Marcip;Football;Simple;suwon W;1.76;262;461.12;199.12;Gagne
8/27/2018;Bet365;ThePlayer34;Volleyball;Simple;thai w -1.5;1.53;320;489.6;169.6;Gagne
8/27/2018;Bet365;ThePlayer34;Volleyball;Simple;Set 2 - Thailand Women +2.5;1.9;320;-320;-320;Perdu
8/27/2018;Pinnacle;Slavs Tips;Football;Simple;aC Sparta Praha U21 - Bohemians 1905 Praha U21 Full Event Over 4;1.775;297;-297;-297;Perdu
8/27/2018;Bet365;Pe2ro;Football;Simple;Girona (Bookings) - Real Madrid (Bookings) Full Event Over 4.5;1.85;200;370;170;Gagne
8/27/2018;Asianodds;Seifer;Football;Simple;peeless -0.25;1.81;250;-250;-250;Perdu
8/27/2018;Betway;Cheser;Football;Simple;cuba w -5;1.89;458;865.62;407.62;Gagne
8/27/2018;Asianodds;ASFromPortugal;Football;Simple;moreirense over 1;1.75;250;437.5;187.5;Gagne
8/27/2018;MarathonBet;Nowi;Tennis;Simple;bosancic;2.29;100;-100;-100;Perdu
8/27/2018;Bet365;Nowi;Tennis;Simple;bosancic;2;200;-200;-200;Perdu
8/27/2018;Asianodds;Autre Tipster;Football;Simple;marseille;1.51;300;-300;-300;Perdu
8/27/2018;Bet365;Nowi;Tennis;Simple;sanchez;1.72;300;516;216;Gagne
8/27/2018;Bet365;Nowi;Tennis;Simple;dragovic;1.83;200;-200;-200;Perdu
8/27/2018;Bet365;Nowi;Tennis;Simple;van de meerschen;2.37;200;-200;-200;Perdu
8/27/2018;MarathonBet;Nowi;Tennis;Simple;dragovic;2.01;111;-111;-111;Perdu
8/27/2018;Asianodds;Pe2ro;Football;Simple;Cagliari (Bookings) - Sassuolo (Bookings) Full Event Over 4.5;2.01;200;402;202;Gagne
8/27/2018;Bet365;Nowi;Tennis;Simple;gloecker + frigerio;1.97;300;591;291;Gagne
8/27/2018;Asianodds;Anonim31;Basketball;Simple;south korea -2;1.8;200;360;160;Gagne
8/27/2018;Asianodds;Anonim31;Basketball;Simple;Seattle W -6;1.88;200;-200;-200;Perdu
8/27/2018;Asianodds;Blink18222;Football;Simple;Over 1.5 HT : Girona - Real;2.16;250;540;290;Gagne
8/27/2018;Asianodds;Birjan;Football;Simple;Club Leon 0.75;1.546;250;386.5;136.5;Gagne
8/27/2018;Bet365;Marcip;Football;Simple;CRAC -0.25;2.075;250;518.75;268.75;Gagne
8/27/2018;Bet365;ThePlayer34;Volleyball;Simple;Croatia to win set 4;1.5;240;-240;-240;Perdu
8/27/2018;MarathonBet;Autre Tipster;Football;Simple;Hercules;1.94;180;349.2;169.2;Gagne
8/27/2018;Asianodds;Claptone;Football;Simple;Over 2.25 : Vitoria;1.884;300;-300;-300;Perdu
8/27/2018;Asianodds;Claptone;Football;Simple;Flamengo ou Nul;1.751;300;525.3;225.3;Gagne
8/27/2018;Bet365;ThePlayer34;Volleyball;Simple;Croatia;3;100;-100;-100;Perdu
8/27/2018;Asianodds;Claptone;Football;Simple;Operario -1.25;1.89;300;567;267;Gagne
8/27/2018;MarathonBet;Autre Tipster;Football;Simple;Over 0.75 : El Palo;2.1;240;504;264;Gagne
8/27/2018;MarathonBet;Autre Tipster;Football;Simple;San Roque 0;1.99;240;0;0;Rembourse
8/27/2018;Bet365;BetVolley;Volleyball;Simple;Croatia;2.75;330;-330;-330;Perdu
8/27/2018;Pinnacle;Norskii;Football;Simple;Brann 0.25;1.813;300;-300;-300;Perdu
8/27/2018;Asianodds;Autre Tipster;Football;Simple;Recreativo Huelva;1.8;240;432;192;Gagne
8/27/2018;Asianodds;Autre Tipster;Football;Simple;Racing Santander;2.42;240;580.8;340.8;Gagne
8/27/2018;Asianodds;ASFromPortugal;Football;Simple;braga b or X;1.66;250;415;165;Gagne
8/27/2018;Asianodds;Brucinger;Football;Simple;molde;1.95;300;-300;-300;Perdu
8/27/2018;Asianodds;Blink18222;Football;Simple;lokomotiv moscow -0.75;2.07;250;383.75;133.75;Moitie gagne
8/27/2018;Asianodds;Autre Tipster;Football;Simple;llanes;1.88;300;-300;-300;Perdu
8/27/2018;Pinnacle;Norskii;Football;Simple;molde -0.75;1.813;500;-500;-500;Perdu
8/27/2018;Asianodds;ASFromPortugal;Football;Simple;tondela -0.25;2.06;250;-125;-125;Moitie perdu
8/26/2018;Asianodds;Autre Tipster;Football;Simple;valencia -0.25;1.93;300;-300;-300;Perdu
8/26/2018;Asianodds;Seifer;Football;Simple;Sandecja Nowy Sacz 0;1.75;250;437.5;187.5;Gagne
8/26/2018;188Bet;The Turing Bombe;Football;Simple;Valerenga IF Oslo - SK Brann Bergen;3.5;250;-250;-250;Perdu
8/26/2018;MarathonBet;Awer;Football;Simple;zapy ior X;2.02;300;606;306;Gagne
8/26/2018;Asianodds;Ludo;Football;Simple;nacional de madeira;2.07;300;621;321;Gagne
8/26/2018;Asianodds;Autre Tipster;Football;Simple;Shinnik Yaroslav 0.25;2.08;250;-250;-250;Perdu
8/26/2018;Asianodds;ASFromPortugal;Football;Simple;vitoria setubal or X;1.877;250;-250;-250;Perdu
8/26/2018;Asianodds;Mr Betting;Football;Simple;alajulense;2.03;300;609;309;Gagne
8/26/2018;Asianodds;Brucinger;Football;Simple;feirense;7.62;300;-300;-300;Perdu
8/26/2018;Pinnacle;Slavs Tips;Football;Simple;ceske budejovice 0;1.833;300;549.9;249.9;Gagne
8/26/2018;Pinnacle;Norskii;Football;Simple;floro or X;1.746;300;-300;-300;Perdu
8/26/2018;Pinnacle;Norskii;Football;Simple;sandefjord 0.25;1.877;300;-300;-300;Perdu
8/26/2018;MarathonBet;Opsimos;Volleyball;Simple;russia -1.5;1.7;300;-300;-300;Perdu
8/26/2018;188Bet;The Turing Bombe;Football;Simple;Jeonnam Dragons v Pohang Steelers reste 165;3.5;250;-250;-250;Perdu
8/26/2018;Asianodds;IV0815;Football;Simple;Hallescher -0.25;1.86;250;465;215;Gagne
8/26/2018;Asianodds;Autre Tipster;Football;Simple;lille;2.07;300;621;321;Gagne
8/26/2018;Asianodds;Autre Tipster;Football;Simple;bordeaux;3.18;300;954;654;Gagne
8/26/2018;Asianodds;Autre Tipster;Football;Simple;Watford - Crystal Palace Full Event Draw;3.31;300;-300;-300;Perdu
8/26/2018;Asianodds;Autre Tipster;Football;Simple;Fulham - Burnley Full Event Draw;3.44;300;-300;-300;Perdu
8/26/2018;Asianodds;Autre Tipster;Football;Simple;chelsea;1.735;300;520.5;220.5;Gagne
8/26/2018;Pinnacle;Catced Bk;Football;Simple;Malmo + Hacken + AIK Solna;1.819;200;363.8;163.8;Gagne
8/26/2018;Asianodds;Pe2ro;Football;Simple;Napoli (Bookings) - AC Milan (Bookings) Full Event Under 5;1.609;200;321.8;121.8;Gagne
8/26/2018;Pinnacle;Pe2ro;Football;Simple;Watford (Bookings) - Crystal Palace (Bookings) Full Event Over 3.5;1.869;200;373.8;173.8;Gagne
8/26/2018;Asianodds;Zigfrid;Football;Simple;valencia 0;1.88;600;-600;-600;Perdu
8/26/2018;Bet365;Awer;Football;Simple;slovan varnsdorf 0;2.37;346;820.02;474.02;Gagne
8/26/2018;Bet365;Blink18222;Football;Simple;Shinnik Yaroslav ou Nul;2.1;250;-250;-250;Perdu
8/26/2018;Asianodds;Autre Tipster;Football;Simple;Inter Milan -1;1.89;300;-300;-300;Perdu
8/26/2018;Asianodds;IV0815;Football;Simple;Wacker Nordhausen -1.25;1.79;250;447.5;197.5;Gagne
8/26/2018;Bet365;Opsimos;Volleyball;Simple;greece;2.5;200;500;300;Gagne
8/26/2018;Asianodds;Zigfrid;Football;Simple;kristiansund or X;1.86;600;1116;516;Gagne
8/26/2018;Bet365;Opsimos;Volleyball;Simple;Heidrich A./Gerson M.;2.2;200;-200;-200;Perdu
8/26/2018;MarathonBet;Marcip;Football;Simple;London Bees W +5;2.1;250;0;0;Rembourse
8/26/2018;Asianodds;Marcip;Football;Simple;legia 3;1.76;250;0;0;Rembourse
8/26/2018;Bet365;Autre Tipster;Football;Simple;levante B or draw + Lleida or draw;1.85;240;444;204;Gagne
8/26/2018;Bet365;Autre Tipster;Football;Simple;melilla or draw + real murcia or draw;1.86;240;446.4;206.4;Gagne
8/26/2018;Asianodds;Autre Tipster;Football;Simple;Under 3.25 : Ceares;1.79;150;-150;-150;Perdu
8/26/2018;MarathonBet;Marcip;Football;Simple;Shamrock Rovers U19 -0.75;1.72;195;335.4;140.4;Gagne
8/26/2018;Asianodds;Cheser;Football;Simple;Over 2.5 : MISC-MIFA (ö completer);1.64;250;410;160;Gagne
8/26/2018;Asianodds;Brucinger;Football;Simple;Over 2.75 : Vejle;2.17;300;-300;-300;Perdu
8/26/2018;Asianodds;Blink18222;Football;Simple;Torpedo Moscow -0.25 HT;1.685;210;-105;-105;Moitie perdu
8/26/2018;MarathonBet;Birjan;Football;Simple;Univ. Deportes 0;1.61;250;402.5;152.5;Gagne
8/26/2018;Pinnacle;Estonian Sport;Football;Simple;Elva +2;1.862;100;-100;-100;Perdu
8/26/2018;Pinnacle;Estonian Sport;Football;Simple;Elva +1.25;1.729;150;-150;-150;Perdu
8/26/2018;Bet365;BetVolley;Volleyball;Simple;Finland + Switzerland W + UC Davis W;1.87;385;-385;-385;Perdu
8/26/2018;Pinnacle;BetVolley;Volleyball;Simple;Bosnia W (un peu Mbet);2.23;330;-330;-330;Perdu
8/26/2018;Betway;Estonian Sport;Football;Simple;Rakvere ou Nul;1.82;250;-250;-250;Perdu
8/26/2018;Pinnacle;Pe2ro;Football;Simple;Under 5.5 Bookings : Sevilla - Villarreal;1.558;200;311.6;111.6;Gagne
8/26/2018;MarathonBet;Marcip;Football;Simple;Legia + Jagiellonia;3.59;250;-250;-250;Perdu
8/26/2018;Asianodds;Brucinger;Football;Simple;Over 1 : Jiangsu;2.58;300;774;474;Gagne
8/26/2018;Bet365;Blink18222;Football;Simple;FC Nordsjaelland v AC Horsens Over 13.5 (2-Way Corners;1.9;250;-250;-250;Perdu
8/26/2018;Asianodds;Catced Bk;Football;Simple;millwall 0;1.66;200;-200;-200;Perdu
8/26/2018;Pinnacle;Rusp;Hockey sur glace;Simple;vityaz 0;2.18;400;0;0;Rembourse
8/26/2018;Pinnacle;Rusp;Football;Simple;sochi;1.819;400;727.6;327.6;Gagne
8/26/2018;Bet365;Ludo;Volleyball;Simple;cover;2;35;-35;-35;Perdu
8/26/2018;Asianodds;Viva Spain;Football;Simple;Sevilla FC II - Ibiza Eivissa Full Event Over 2;2.02;250;-250;-250;Perdu
8/26/2018;Asianodds;Brucinger;Football;Simple;Sevilla FC II - Ibiza Eivissa Full Event Over 2;1.78;300;-300;-300;Perdu
8/26/2018;Pinnacle;Pe2ro;Football;Simple;Atletico Madrid (Bookings) - Rayo Vallecano (Bookings) Full Event Under 4.5;1.689;200;337.8;137.8;Gagne
8/26/2018;Asianodds;Autre Tipster;Football;Simple;nantes;1.99;300;-300;-300;Perdu
8/26/2018;Asianodds;Autre Tipster;Football;Simple;montpellier;2.34;300;-300;-300;Perdu
8/26/2018;Asianodds;ASFromPortugal;Football;Simple;vitoria setubal -0.25;1.678;250;-250;-250;Perdu
8/26/2018;Bet365;Autre Tipster;Football;Simple;nice;1.98;300;-300;-300;Perdu
8/26/2018;MarathonBet;Marcip;Football;Simple;customs -0.75;1.785;210;374.85;164.85;Gagne
8/26/2018;Betway;Xargos;Basketball;Simple;Alaska Aces vs TNT Katropa Under 215.5;1.85;315;-315;-315;Perdu
8/26/2018;MarathonBet;Hockey Betting;Hockey sur glace;Simple;matallurg-sibir over 4.5;1.69;250;422.5;172.5;Gagne
8/26/2018;PMU;Opsimos;Football;Simple;iran 3-0;1.71;300;513;213;Gagne
8/26/2018;Bet365;Slavs Tips;Football;Simple;viktoria plzen u21 +1.25;1.75;300;525;225;Gagne
8/26/2018;Pinnacle;Slavs Tips;Football;Simple;slovan liberce u 21 -0.25;1.925;300;577.5;277.5;Gagne
8/26/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Northland +3;1.847;300;-300;-300;Perdu
8/26/2018;Bet365;Slavs Tips;Football;Simple;mlada boleslav u 21 over 3.5;1.71;300;-300;-300;Perdu
8/26/2018;Bet365;Slavs Tips;Football;Simple;banik ostrava u 21;1.625;300;487.5;187.5;Gagne
8/26/2018;Bet365;Slavs Tips;Football;Simple;viktoria plzen u21 or draw;1.72;300;516;216;Gagne
8/26/2018;188Bet;EBA;Football;Simple;ipswitch city w over 3.25;1.85;250;462.5;212.5;Gagne
8/26/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;traktor over 4.5 mix;1.9;250;-250;-250;Perdu
8/26/2018;Pinnacle;Klyde;MMA;Simple;Johnson;1.709;300;512.7;212.7;Gagne
8/26/2018;Pinnacle;Klyde;MMA;Simple;Anders + Gall + Warlley;1.746;300;-300;-300;Perdu
8/26/2018;Pinnacle;Klyde;MMA;Simple;perez;1.869;300;-300;-300;Perdu
8/26/2018;MarathonBet;EBA;Football;Simple;clarence w +2;1.9;225;427.5;202.5;Gagne
8/26/2018;Asianodds;Claptone;Football;Simple;atletico paranaense -0.25;1.763;300;528.9;228.9;Gagne
8/26/2018;Pinnacle;Klyde;MMA;Simple;moraga;2.31;300;-300;-300;Perdu
8/26/2018;Pinnacle;Klyde;MMA;Simple;faria;2.52;300;-300;-300;Perdu
8/26/2018;Pinnacle;Klyde;MMA;Simple;yahya;1.892;300;567.6;267.6;Gagne
8/26/2018;Pinnacle;Klyde;MMA;Simple;tuck;2.77;300;-300;-300;Perdu
8/26/2018;Pinnacle;Klyde;MMA;Simple;gaethje;2.41;300;723;423;Gagne
8/26/2018;Bet365;AntoSeti;Tennis;Simple;Reitano;1.83;150;-150;-150;Perdu
8/26/2018;PMU;Klyde;MMA;Simple;claxton+storley+anders;1.75;300;525;225;Gagne
8/26/2018;Asianodds;Birjan;Football;Simple;Independiente del Valle -VS- El Nacional Quito over 2.75;2.1;250;525;275;Gagne
8/26/2018;Bet365;24tomas;Basketball;Simple;Puerto Montt SAESA vs Puerto Varas SAESA Under 145.5;1.8;140;252;112;Gagne
8/26/2018;Asianodds;Blink18222;Football;Simple;Valladolid 1.5;1.84;250;460;210;Gagne
8/26/2018;Bet365;Marcip;Football;Simple;Alianza Reserves 0;1.8;250;450;200;Gagne
8/26/2018;Asianodds;Catced Bk;Football;Simple;Philadelphia;1.781;200;356.2;156.2;Gagne
8/26/2018;Asianodds;Catced Bk;Football;Simple;Kansas -1.5;1.84;200;368;168;Gagne
8/26/2018;Pinnacle;Klyde;MMA;Simple;Sandhagen + Caldwell + Storley;1.96;300;588;288;Gagne
8/26/2018;Pinnacle;Autre Tipster;Football;Simple;Valladolid 2.25;1.884;250;471;221;Gagne
8/26/2018;Pinnacle;Autre Tipster;Football;Simple;Vallodolid marque un but STP;2.11;250;-250;-250;Perdu
8/26/2018;Bet365;Mr Betting;Football;Simple;Municipal de Perez Zeledon 0;1.714;300;514.2;214.2;Gagne
8/26/2018;Asianodds;Birjan;Football;Simple;America (MEX) -0.25 + Kansas City;2;89;-89;-89;Perdu
8/26/2018;Asianodds;Brucinger;Football;Simple;Dinamo Zagreb;1.76;300;528;228;Gagne
8/26/2018;Asianodds;Birjan;Football;Simple;River Plate -0.75;1.68;250;-250;-250;Perdu
8/26/2018;MarathonBet;Marcip;Football;Simple;Over 1.75 : Goncalense;2;250;-250;-250;Perdu
8/26/2018;Asianodds;Autre Tipster;Football;Simple;Atletico Madrid -2;1.96;300;-300;-300;Perdu
8/26/2018;188Bet;Rugby Tipster 15;Rugby;Simple;Argentina 6.5;1.9;300;570;270;Gagne
8/26/2018;Asianodds;Autre Tipster;Football;Simple;Napoli -1;2.16;250;0;0;Rembourse
8/26/2018;Asianodds;Marcip;Football;Simple;Katowice;2.02;250;-250;-250;Perdu
8/26/2018;Pinnacle;Autre Tipster;Football;Simple;Over 1 Team Totals : Amiens;2.13;250;532.5;282.5;Gagne
8/26/2018;Asianodds;Autre Tipster;Football;Simple;Zaragoza 0;1.719;300;0;0;Rembourse
8/26/2018;188Bet;Slavs Tips;Football;Simple;Teplice +1.25;1.7;200;-200;-200;Perdu
8/25/2018;MarathonBet;Autre Tipster;Football;Simple;Lealtad;1.73;300;-300;-300;Perdu
8/25/2018;Asianodds;Autre Tipster;Football;Simple;Real Betis -0.25;2.07;300;-150;-150;Moitie perdu
8/25/2018;188Bet;Slavs Tips;Football;Simple;Over 3.75 : Pribram;1.86;200;286;86;Moitie gagne
8/25/2018;Asianodds;Autre Tipster;Football;Simple;Clyde;1.819;250;-250;-250;Perdu
8/25/2018;Pinnacle;Autre Tipster;Football;Simple;Brighton and Hove Albion over 0.5 TG;2.31;250;-250;-250;Perdu
8/25/2018;Asianodds;Autre Tipster;Football;Simple;Brighton and Hove Albion 2.25;2.036;250;509;259;Gagne
8/25/2018;Asianodds;Seifer;Football;Simple;Lechia Gdansk or draw;1.79;250;447.5;197.5;Gagne
8/25/2018;Bet365;Pe2ro;Football;Simple;Alaves (Bookings) - Real Betis (Bookings) Full Event Over 5.5;2.025;200;-200;-200;Perdu
8/25/2018;Asianodds;Pe2ro;Football;Simple;CD Leganes (Bookings) - Real Sociedad (Bookings) Full Event Under 4.5;1.555;200;311;111;Gagne
8/25/2018;Pinnacle;Pe2ro;Football;Simple;SC Freiburg (Bookings) - Eintracht Frankfurt (Bookings) Full Event Under 3.5;1.613;200;322.6;122.6;Gagne
8/25/2018;Pinnacle;Pe2ro;Football;Simple;Werder Bremen (Bookings) - Hannover 96 (Bookings) Full Event Under 4.5;1.645;200;329;129;Gagne
8/25/2018;Asianodds;ASFromPortugal;Football;Simple;benfica;1.94;250;-250;-250;Perdu
8/25/2018;Pinnacle;Pe2ro;Football;Simple;Liverpool (Bookings) - Brighton and Hove Albion (Bookings) Full Event Under 3;1.819;100;181.9;81.9;Gagne
8/25/2018;Pinnacle;Norskii;Football;Simple;tromso 0;1.694;500;-500;-500;Perdu
8/25/2018;Asianodds;Autre Tipster;Football;Simple;bate borisov -1;2.2;300;-300;-300;Perdu
8/25/2018;Bet365;Opsimos;Volleyball;Simple;russia -2.5;2;300;-300;-300;Perdu
8/25/2018;Pinnacle;Pe2ro;Football;Simple;Bournemouth (Bookings) - Everton (Bookings) Full Event Under 3;1.862;100;-100;-100;Perdu
8/25/2018;Pinnacle;Pe2ro;Football;Simple;Southampton (Bookings) - Leicester City (Bookings) Full Event Over 3;1.892;200;378.4;178.4;Gagne
8/25/2018;Asianodds;Catced Bk;Football;Simple;Swansea City - Bristol City over 2.25;1.87;200;-200;-200;Perdu
8/25/2018;Pinnacle;Norskii;Football;Simple;viking 1.25;1.97;300;-300;-300;Perdu
8/25/2018;Asianodds;Seifer;Football;Simple;wisla;1.87;250;467.5;217.5;Gagne
8/25/2018;Bet365;Rugby Tipster 15;Rugby;Simple;perpignan +15.5;1.9;300;-300;-300;Perdu
8/25/2018;Pinnacle;Cheser;Football;Simple;pahang -0.75;1.892;320;-320;-320;Perdu
8/25/2018;Bet365;Autre Tipster;Football;Simple;Clyde;1.9;250;-250;-250;Perdu
8/25/2018;MarathonBet;Womens Footie;Football;Simple;Kopparbergs Goteborg (W);1.82;200;364;164;Gagne
8/25/2018;Asianodds;Autre Tipster;Football;Simple;Fortuna Dusseldorf 0;1.91;250;-250;-250;Perdu
8/25/2018;MarathonBet;Autre Tipster;Football;Simple;VfL Wolfsburg - Schalke 04 Full Event Over 2.5;2.42;250;605;355;Gagne
8/25/2018;MarathonBet;Womens Footie;Football;Simple;china w -2;1.86;200;372;172;Gagne
8/25/2018;Asianodds;Mr Betting;Football;Simple;patronato parana +0.25;1.74;300;-300;-300;Perdu
8/25/2018;MarathonBet;Aussie1126;Football;Simple;FC Fleury 91 Women +2.5;1.89;250;472.5;222.5;Gagne
8/25/2018;Asianodds;The Turing Bombe;Football;Simple;PS Kemi - Sein_joen Jalkapallokerho;3.36;250;-250;-250;Perdu
8/25/2018;Pinnacle;Autre Tipster;Football;Simple;De Graafschap 0;2.04;300;-300;-300;Perdu
8/25/2018;Bet365;Opsimos;Volleyball;Simple;francia;2.62;200;-200;-200;Perdu
8/25/2018;Asianodds;Blink18222;Football;Simple;ural over 2.75;2.08;250;385;135;Moitie gagne
8/25/2018;Asianodds;Catced Bk;Football;Simple;swansea city -0.25;1.94;200;-200;-200;Perdu
8/25/2018;Asianodds;Catced Bk;Football;Simple;stoke city -0.25 vs Hull;1.74;200;348;148;Gagne
8/25/2018;Asianodds;Catced Bk;Football;Simple;derby county 0;1.8;200;360;160;Gagne
8/25/2018;Bet365;Autre Tipster;Football;Simple;mensajero or draw;2.1;240;504;264;Gagne
8/25/2018;Asianodds;IV0815;Football;Simple;osnabruck -0.25;1.892;250;473;223;Gagne
8/25/2018;Asianodds;IV0815;Football;Simple;cottbus;1.96;250;-250;-250;Perdu
8/25/2018;Bet365;IV0815;Football;Simple;Einheit Rudolstadt;1.875;250;-250;-250;Perdu
8/25/2018;Bet365;IV0815;Football;Simple;FC International Leipzig -1;1.8;250;0;0;Rembourse
8/25/2018;Asianodds;Autre Tipster;Football;Simple;queens park -1;1.77;250;442.5;192.5;Gagne
8/25/2018;Pinnacle;Rusp;Hockey sur glace;Simple;buran voronezh or X;1.99;400;796;396;Gagne
8/25/2018;Asianodds;Catced Bk;Football;Simple;manchester city -1.5;1.91;200;-200;-200;Perdu
8/25/2018;Asianodds;Catced Bk;Football;Simple;Concarneau - Le Mans Full Event Over 2;1.694;200;0;0;Rembourse
8/25/2018;Asianodds;Seifer;Football;Simple;C Magdeburg U19 -0.25;1.96;250;-125;-125;Moitie perdu
8/25/2018;Bet365;The Turing Bombe;Football;Simple;Sao Bento - Avai;3;250;-250;-250;Perdu
8/25/2018;MarathonBet;Estonian Sport;Football;Simple;kalju-vaprus under 5;1.85;250;462.5;212.5;Gagne
8/25/2018;Bet365;Rugby Tipster 15;Rugby;Simple;under 56.5 western-cheetas;1.95;45;87.75;42.75;Gagne
8/25/2018;Bet365;Rugby Tipster 15;Rugby;Simple;under 56 western-cheetas;2;300;600;300;Gagne
8/25/2018;Pinnacle;Pe2ro;Football;Simple;Juventus (Bookings) - Lazio (Bookings) Full Event Under 4.5;1.813;100;-100;-100;Perdu
8/25/2018;Bet365;Pe2ro;Football;Simple;Real Valladolid CF (Bookings) - Barcelona (Bookings) Full Event Under 4.5;1.85;200;370;170;Gagne
8/25/2018;Asianodds;Autre Tipster;Football;Simple;reims;2.65;300;-300;-300;Perdu
8/25/2018;Asianodds;Autre Tipster;Football;Simple;Toulouse FC - Nimes Olympique Full Event Draw;3.53;300;-300;-300;Perdu
8/25/2018;Asianodds;ASFromPortugal;Football;Simple;penafiel;1.95;250;487.5;237.5;Gagne
8/25/2018;Asianodds;The Turing Bombe;Football;Simple;Suwon Samsung Bluewings - Gyeongnam FC;3.35;250;-250;-250;Perdu
8/25/2018;Asianodds;Zigfrid;Football;Simple;jeonbuk motors - 1;1.89;600;-600;-600;Perdu
8/25/2018;Bet365;Womens Footie;Football;Simple;uks-sms-lodz-women -1.25;1.9;200;380;180;Gagne
8/25/2018;Bet365;Anonim31;Basketball;Simple;BG 74 Gottingen -2.5;1.83;200;-200;-200;Perdu
8/25/2018;Bet365;Blink18222;Football;Simple;Dinamo Zagreb U19 v NK Varazdin U19 (1-2) Dinamo Zagreb U19 -1.25 NOW samere;2.025;250;506.25;256.25;Gagne
8/25/2018;Bet365;24tomas;Handball;Simple;North Korea Women -36.5;1.9;160;301;141;Cashout
8/25/2018;Asianodds;Slavs Tips;Football;Simple;brno -1.25;1.82;221;-221;-221;Perdu
8/25/2018;Asianodds;Marcip;Football;Simple;wisla;1.92;250;480;230;Gagne
8/25/2018;Asianodds;IV0815;Football;Simple;chemnitzer -1;1.92;250;0;0;Rembourse
8/25/2018;Asianodds;Aussie1126;Football;Simple;SWQ Thunder - Cairns over 3.75;1.92;250;480;230;Gagne
8/25/2018;MarathonBet;Rugby Tipster 15;Rugby;Simple;ostrali -NZ over 47.5;1.88;300;564;264;Gagne
8/25/2018;Asianodds;Slavs Tips;Football;Simple;Marila Pribram - Slovan Liberec Full Event Over 2.5;1.9;300;570;270;Gagne
8/25/2018;Asianodds;IV0815;Football;Simple;Wehen - Unterhaching Full Event Over 2.5;1.84;250;460;210;Gagne
8/25/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;Bars Kazan;1.8;269;-269;-269;Perdu
8/25/2018;Bet365;Nowi;Tennis;Simple;taddia;4.33;200;-200;-200;Perdu
8/25/2018;Bet365;Nowi;Tennis;Simple;bracinni;2.37;300;-300;-300;Perdu
8/25/2018;Bet365;Nowi;Tennis;Simple;varona;1.83;300;-300;-300;Perdu
8/25/2018;Pinnacle;ThePlayer34;Volleyball;Simple;China (108 ö ajouter);1.8;212;381.6;169.6;Gagne
8/25/2018;Asianodds;TheBasketWizard;Basketball;Simple;indonesia -9.5;1.835;250;-250;-250;Perdu
8/25/2018;188Bet;Rugby Tipster 15;Rugby;Simple;Waikato 4.5;1.84;300;552;252;Gagne
8/25/2018;188Bet;Rugby Tipster 15;Rugby;Simple;Canterbury -2.5;1.86;300;558;258;Gagne
8/25/2018;Pinnacle;ThePlayer34;Volleyball;Simple;China -1.5 sets;2.3;240;552;312;Gagne
8/25/2018;Pinnacle;ThePlayer34;Volleyball;Simple;philippines w +1.5;1.89;320;-320;-320;Perdu
8/25/2018;MarathonBet;ThePlayer34;Volleyball;Simple;philippines w (14h);2.9;240;-240;-240;Perdu
8/25/2018;Pinnacle;Opsimos;Volleyball;Simple;Sri Lanka;2.08;200;-200;-200;Perdu
