Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
07/03/2018;Bet365;Autre Tipster;Football;Simple;Lincoln City 0;1.95;200;0;0;Rembourse
07/03/2018;Bet365;Autre Tipster;Football;Simple;Camaguey 0;1.825;300;-300;-300;Perdu
07/03/2018;Bet365;Autre Tipster;Football;Simple;Over 3.5 corners HT : Raja Casablanca;1.9;150;285;135;Gagne
07/03/2018;Bet365;Autre Tipster;Football;Simple;Race to 5 corners : Al Ahly;2.6;200;-200;-200;Perdu
07/03/2018;Bet365;Autre Tipster;Football;Simple;Race to 5 corners : Mounana;2.3;200;-200;-200;Perdu
07/03/2018;Bet365;Garfield;Football;Simple;benfica macau -2;1.9;150;-150;-150;Perdu
07/03/2018;Bet365;Garfield;Football;Simple;benfica maau over 3.25;1.925;150;288.75;138.75;Gagne
07/03/2018;Bet365;Nowi;Tennis;Simple;ZANDSCHULP + ILHAN;1.86;225;418.5;193.5;Gagne
07/03/2018;Bet365;Nowi;Tennis;Simple;VAN TERHEIJDEN;5;75;-75;-75;Perdu
07/03/2018;Bet365;Nowi;Tennis;Simple;carli;2.2;150;330;180;Gagne
07/03/2018;Bet365;Xargos;Basketball;Simple;Over 120.5 : Tartu;1.83;200;366;166;Gagne
07/03/2018;MarathonBet;Antoine Basket Cuts;Basketball;Simple;Bucheon (w) - Guri Kdblife Winnus Full Event Over 141.5;1.95;100;195;95;Gagne
07/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;de bernardi;1.83;239;-239;-239;Perdu
07/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;kolden + talbi + olivetti + bega;2.1;300;630;330;Gagne
07/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;simon + ilhan;1.9;61;115.9;54.9;Gagne
07/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;chemik police+ dnamo kazan + simon + ilhan;1.931;239;461.51;222.51;Gagne
07/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;To Win Match With Handicap By Sets: Navarro. Emma (+1.5);1.59;29;46.11;17.11;Gagne
07/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;Navarro. Emma (+3.5);1.87;28;52.36;24.36;Gagne
07/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;stewart + burel + perez rojas + bondar/jani;2.169;300;-300;-300;Perdu
07/03/2018;MarathonBet;Autre Tipster;Football;Simple;Kashima Antlers 0;1.94;100;194;94;Gagne
07/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;dart + jiang/tang;2.04;96;195.84;99.84;Gagne
07/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;chemik police + dinamo kazan + dart + jiang/tang;2.04;192;391.68;199.68;Gagne
07/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;bowovic+sebov+gilchrist;1.96;50;-50;-50;Perdu
07/03/2018;MarathonBet;Garfield;Football;Simple;Istiklol HT;2.12;100;212;112;Gagne
07/03/2018;MarathonBet;Garfield;Football;Simple;Istiklol -1.25;2.05;100;-50;-50;Moitie perdu
07/03/2018;MarathonBet;Zorro;Tennis;Simple;To Win Match With Handicap By Sets: Matsumoto. Ari (+1.5);1.94;45;87.3;42.3;Gagne
07/03/2018;MarathonBet;Zorro;Tennis;Simple;sebov +5.5;1.8;100;180;80;Gagne
07/03/2018;Pinnacle;Autre Tipster;Tennis;Simple;Ying-Ying Duan -3;1.847;200;-200;-200;Perdu
07/03/2018;Pinnacle;Autre Tipster;Tennis;Simple;Caroline Dolehide;2.2;200;440;240;Gagne
07/03/2018;Pinnacle;Autre Tipster;Football;Simple;gor mahia fc or draw;1.529;200;305.8;105.8;Gagne
07/03/2018;Pinnacle;Awer;Football;Simple;Jablonec -1.25;2.14;200;428;228;Gagne
07/03/2018;Pinnacle;Time Bomb;Football;Simple;Shanghai Sipg -0.75;1.657;300;-300;-300;Perdu
07/03/2018;Pinnacle;Zigfrid;Football;Simple;Jablonec -1;1.877;300;563.1;263.1;Gagne
07/03/2018;Pinnacle;Zigfrid;Football;Simple;Gamba Osaka 0;1.751;300;-300;-300;Perdu
07/03/2018;Pinnacle;Zigfrid;Football;Simple;Liverpool -1;1.719;300;-300;-300;Perdu
06/03/2018;Bet365;Autre Tipster;Football;Simple;EIF -1;1.8;200;360;160;Gagne
06/03/2018;Bet365;Autre Tipster;Football;Simple;Al Duhail + les 2 equipes marquent;1.72;200;344;144;Gagne
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Dartron;2.09;300;627;327;Gagne
06/03/2018;Bet365;Autre Tipster;Football;Simple;zob ahan;1.65;200;330;130;Gagne
06/03/2018;Bet365;Autre Tipster;Football;Simple;sporting club de goa -1.75;1.825;300;-300;-300;Perdu
06/03/2018;Bet365;Autre Tipster;Football;Simple;olympia over 4.5;1.9;175;-175;-175;Perdu
06/03/2018;Bet365;Autre Tipster;Football;Simple;cerezo osaka 0;1.8;100;-100;-100;Perdu
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Ricardo Ojeda Lara;2.5;125;312.5;187.5;Gagne
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Gretkowski;3;125;-125;-125;Perdu
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Marcora + Olivetti;1.25;150;0;0;Annule
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Bai;1.72;120;-120;-120;Perdu
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Inglis. Vismane;1.83;150;274.5;124.5;Gagne
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Louis. Robinson. Stadler;1.95;75;146.25;71.25;Gagne
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Louis. Robinson. Stadler. Hsieh;1.96;75;147;72;Gagne
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Louis. Robinson. Stadler. Niculescu. Wealdstone;2;75;150;75;Gagne
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Inglis. Vismane. Laferrere;1.85;100;185;85;Gagne
06/03/2018;Bet365;Autre Tipster;Tennis;Simple;Louis. Robinson;1.68;75;126;51;Gagne
06/03/2018;Bet365;Autre Tipster;Basketball;Simple;mazzoleni u20 over 177.5;1.83;200;-200;-200;Perdu
06/03/2018;Bet365;Garfield;Football;Simple;Olympia -2.25ah;1.9;300;-300;-300;Perdu
06/03/2018;Bet365;Juako;Futsal;Simple;dina-progress over 8.5;1.73;150;-150;-150;Perdu
06/03/2018;Bet365;Ludo;Basketball;Simple;lakers;1.74;15;-15;-15;Perdu
06/03/2018;Bet365;Ludo;Football;Simple;real madrid or draw;2.2;30;66;36;Gagne
06/03/2018;Bet365;Nowi;Tennis;Simple;PAUFFLEY + SKATOV;1.71;225;384.75;159.75;Gagne
06/03/2018;Bet365;Nowi;Tennis;Simple;BODMER + SUDE;2.08;200;416;216;Gagne
06/03/2018;Bet365;Nowi;Tennis;Simple;faivre;2.28;155;353.4;198.4;Gagne
06/03/2018;Bet365;Nowi;Tennis;Simple;kellovsky;1.9;225;427.5;202.5;Gagne
06/03/2018;Bet365;Zorro;Football;Simple;olympia over 1.5 ht;2.15;100;-100;-100;Perdu
06/03/2018;MarathonBet;Antoine Basket Cuts;Basketball;Simple;Over 129 : Coppin State;1.95;100;-100;-100;Perdu
06/03/2018;MarathonBet;Antoine Basket Cuts;Basketball;Simple;Over 132 : Ark Pine Bluff;1.92;100;192;92;Gagne
06/03/2018;MarathonBet;Antoine Basket Cuts;Basketball;Simple;Fyllingen - Froya Basket Full Event Under 191;1.98;100;-100;-100;Perdu
06/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;moratelli;1.57;217;340.69;123.69;Gagne
06/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;moratelli;1.71;88;150.48;62.48;Gagne
06/03/2018;MarathonBet;Autre Tipster;Football;Simple;Over 2.75 : Orgryte - Grebbestads;1.86;200;372;172;Gagne
06/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;Rosnowska;2.23;198.5;-198.5;-198.5;Perdu
06/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;Chun Hun Wong;2.04;125;255;130;Gagne
06/03/2018;MarathonBet;Autre Tipster;Football;Simple;over 4.25 olympia;1.7;124;-124;-124;Perdu
06/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;bojanovic;1.68;45;-45;-45;Perdu
06/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;bojanovic;1.85;255;-255;-255;Perdu
06/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;vafikbank + dinamo kazan + yerolymos + oz;2.24;300;-300;-300;Perdu
06/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;Bai;1.74;84;-84;-84;Perdu
06/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;Inglis;1.68;64;107.52;43.52;Gagne
06/03/2018;MarathonBet;Nowi;Tennis;Simple;BRKIC + HASSAN + ILHAN + BOITAN (marathon...);1.81;222;-222;-222;Perdu
06/03/2018;Pinnacle;Zigfrid;Football;Simple;Paris SG : Over 2;1.869;300;-300;-300;Perdu
06/03/2018;Pinnacle;Zigfrid;Football;Simple;Ujpest 0;2.03;300;609;309;Gagne
05/03/2018;Bet365;AntoSeti;Tennis;Simple;Hetrel;5;35;-35;-35;Perdu
05/03/2018;Bet365;Autre Tipster;Volleyball;Simple;Casalmaggiore W;3.4;150;-150;-150;Perdu
05/03/2018;Bet365;Autre Tipster;Football;Simple;al duhail u23 or draw ht;1.8;200;360;160;Gagne
05/03/2018;Bet365;Autre Tipster;Tennis;Simple;propoggia;5.5;40;-40;-40;Perdu
05/03/2018;Bet365;Autre Tipster;Tennis;Simple;propoggia set1;4.33;40;-40;-40;Perdu
05/03/2018;Bet365;Autre Tipster;Football;Simple;al duhail u23 -2;1.875;200;0;0;Rembourse
05/03/2018;Bet365;Autre Tipster;Football;Simple;Union Banks -0.75;1.825;200;-200;-200;Perdu
05/03/2018;Bet365;Autre Tipster;Football;Simple;Over 2.25 : Bulleen Lions W;1.8;200;-200;-200;Perdu
05/03/2018;Bet365;Autre Tipster;Tennis;Simple;Anna Popescu;2.1;125;262.5;137.5;Gagne
05/03/2018;Bet365;Autre Tipster;Tennis;Simple;Margaux Orange;2;125;-125;-125;Perdu
05/03/2018;Bet365;Autre Tipster;Tennis;Simple;Semjan+Redlicki;2.04;150;306;156;Gagne
05/03/2018;Bet365;Autre Tipster;Tennis;Simple;Parry+Angele+Baughman;1.66;300;-300;-300;Perdu
05/03/2018;Bet365;Autre Tipster;Football;Simple;Atletico Huila W -1.75;1.85;200;-200;-200;Perdu
05/03/2018;Bet365;Autre Tipster;Football;Simple;Over 8.5 corners : Cerro Porteno;1.83;200;-200;-200;Perdu
05/03/2018;Bet365;Autre Tipster;Football;Simple;Over 3 : Viikingit U20;1.85;200;370;170;Gagne
05/03/2018;Bet365;Nowi;Tennis;Simple;barbosa;1.8;225;405;180;Gagne
05/03/2018;Bet365;Nowi;Tennis;Simple;martineau + angele;1.81;225;407.25;182.25;Gagne
05/03/2018;Bet365;Zorro;Football;Simple;union bank over 0.5;1.83;50;-50;-50;Perdu
05/03/2018;MarathonBet;Autre Tipster;Football;Simple;Al-Quwa Al-Jawiya 2.5;1.9;200;380;180;Gagne
05/03/2018;MarathonBet;Autre Tipster;Football;Simple;Al-Quwa Al-Jawiya +1.5;2.01;200;402;202;Gagne
05/03/2018;MarathonBet;Autre Tipster;Football;Simple;union bank -0.75;1.8;100;-100;-100;Perdu
05/03/2018;MarathonBet;Autre Tipster;Basketball;Simple;KB Kookmin Stars vs Samsung Life Blueminx. Total Points: Under 144;1.94;100;194;94;Gagne
05/03/2018;MarathonBet;Garfield;Football;Simple;singapore w -0.75;1.83;150;274.5;124.5;Gagne
05/03/2018;MarathonBet;Garfield;Football;Simple;Over 2.5 : Legia - Lech;2.04;150;306;156;Gagne
05/03/2018;Pinnacle;Antoine Basket Cuts;Basketball;Simple;Zadar - KK Mega Basket over 169;1.95;100;195;95;Gagne
05/03/2018;Pinnacle;Autre Tipster;Volleyball;Simple;Biala W;5.03;90;-90;-90;Perdu
05/03/2018;Pinnacle;Autre Tipster;Tennis;Simple;Jil Teichmann;1.769;250;442.25;192.25;Gagne
05/03/2018;Pinnacle;Autre Tipster;Tennis;Simple;Teichmann -2;1.884;200;376.8;176.8;Gagne
05/03/2018;Pinnacle;Autre Tipster;Tennis;Simple;Samsung W -4;1.91;100;191;91;Gagne
05/03/2018;Pinnacle;Garfield;Football;Simple;Jagiellonia -0.75;1.819;300;545.7;245.7;Gagne
04/03/2018;Bet365;AntoSeti;Tennis;Simple;Belgraver;3;100;-100;-100;Perdu
04/03/2018;Bet365;AntoSeti;Tennis;Simple;Combo Lollia. Charles;45;5;-5;-5;Perdu
04/03/2018;Bet365;Autre Tipster;Football;Simple;ura - 32.5;1.83;200;-200;-200;Perdu
04/03/2018;Bet365;Autre Tipster;Football;Simple;budaiya -1;1.81;200;0;0;Rembourse
04/03/2018;Bet365;Autre Tipster;Football;Simple;over 1 ht trelleborg u19;1.9;200;0;0;Rembourse
04/03/2018;Bet365;Autre Tipster;Football;Simple;caen;2.15;150;322.5;172.5;Gagne
04/03/2018;Bet365;Autre Tipster;Football;Simple;Montpellier HSC - Lyon Full Event Draw (1X2);3.2;150;480;330;Gagne
04/03/2018;Bet365;Autre Tipster;Football;Simple;marseille;1.51;150;-150;-150;Perdu
04/03/2018;Bet365;Autre Tipster;Tennis;Simple;belgraver;3;80;-80;-80;Perdu
04/03/2018;Bet365;Autre Tipster;Tennis;Simple;parry + bayard;1.84;130;-130;-130;Perdu
04/03/2018;Bet365;Autre Tipster;Tennis;Simple;orange + belgraver;3.25;45;-45;-45;Perdu
04/03/2018;Bet365;Autre Tipster;Football;Simple;Budaiya;1.57;200;314;114;Gagne
04/03/2018;Bet365;Autre Tipster;Basketball;Simple;Salta -1.5;1.86;55;102.3;47.3;Gagne
04/03/2018;Bet365;Autre Tipster;Basketball;Simple;Salta;1.76;45;79.2;34.2;Gagne
04/03/2018;Bet365;Autre Tipster;Basketball;Simple;Salta;1.8;300;540;240;Gagne
04/03/2018;Bet365;Autre Tipster;Football;Simple;Rio Branco -1.25;1.8;390;-390;-390;Perdu
04/03/2018;Bet365;Garfield;Football;Simple;tartu over 3.75;1.85;150;-150;-150;Perdu
04/03/2018;Bet365;Garfield;Football;Simple;elva +2;1.9;150;285;135;Gagne
04/03/2018;Bet365;Garfield;Football;Simple;legion -1 ht;1.8;150;0;0;Rembourse
04/03/2018;Bet365;Garfield;Football;Simple;legion -3.25;1.85;300;555;255;Gagne
04/03/2018;Bet365;Ludo Picks Perso;Tennis;Simple;proese;15;10;128;118;Cashout
04/03/2018;Bet365;Nowi;Tennis;Simple;godry;1.9;185;0;0;Rembourse
04/03/2018;Bet365;Time Bomb;Football;Simple;clairvaux fc +1;1.95;300;585;285;Gagne
04/03/2018;Bet365;Xargos;Basketball;Simple;Kristika Turku vs Lahti Basketball pick: Under 184.5;1.83;200;366;166;Gagne
04/03/2018;Bet365;Zorro;Tennis;Simple;lollia;6;70;403;333;Cashout
04/03/2018;MarathonBet;AntoSeti;Tennis;Simple;collard;2.68;100;-100;-100;Perdu
04/03/2018;MarathonBet;AntoSeti;Tennis;Simple;collard;3.64;25;-25;-25;Perdu
04/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Fayard. Juline (+6.5);2.07;31;-31;-31;Perdu
04/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Halilovic. Iris (+6.5).;1.74;40;69.6;29.6;Gagne
04/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Charles. Juliette (+8.5).;1.67;93;155.31;62.31;Gagne
04/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Charles. Juliette (+7.5).;1.88;103;193.64;90.64;Gagne
04/03/2018;MarathonBet;AntoSeti;Tennis;Simple;fayard;3;62;-62;-62;Perdu
04/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Parry +1.5 sets;1.7;88;149.6;61.6;Gagne
04/03/2018;MarathonBet;Autre Tipster;Hockey sur glace;Simple;Chomutov 0;1.88;141;265.08;124.08;Gagne
04/03/2018;MarathonBet;Autre Tipster;Football;Simple;vifk u 20 over 7.75;1.83;200;366;166;Gagne
04/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;lollia;8.8;38;-38;-38;Perdu
04/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;lollia;5.5;27;-27;-27;Perdu
04/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;lolia;9.1;47;-47;-47;Perdu
04/03/2018;MarathonBet;Autre Tipster;Basketball;Simple;Saski Baskonia (-4.5);1.77;100;177;77;Gagne
04/03/2018;MarathonBet;Autre Tipster;Football;Simple;Ciego de Avila -0.75 (0-1);1.78;200;356;156;Gagne
04/03/2018;MarathonBet;Rugby Tipster 15;Rugby;Simple;Toulouse +4.5;2;200;400;200;Gagne
04/03/2018;MarathonBet;Xargos;Basketball;Simple;Under 150.5 : Lyon W;1.85;200;370;170;Gagne
04/03/2018;Pinnacle;Autre Tipster;Football;Simple;UD Oliveirense +0.75;1.961;150;294.15;144.15;Gagne
04/03/2018;Pinnacle;Autre Tipster;Football;Simple;Academica -0.5;2.03;150;-150;-150;Perdu
04/03/2018;Pinnacle;Autre Tipster;Hockey sur glace;Simple;paaradubice -1;2.2;84;-84;-84;Perdu
04/03/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Worcester Warriors - Leicester Tigers under 42.5;1.749;180;314.82;134.82;Gagne
04/03/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Exeter Chiefs -4.5;1.9;200;380;180;Gagne
04/03/2018;Pinnacle;Time Bomb;Football;Simple;FC Nordsjaelland -0.25;1.781;600;1068.6;468.6;Gagne
04/03/2018;Sbobet;Garfield;Football;Simple;kalju -3.75;1.84;300;552;252;Gagne
04/03/2018;Sbobet;Garfield;Football;Simple;legia-lech under 2.25;1.82;300;-300;-300;Perdu
04/03/2018;Sbobet;Garfield;Football;Simple;Under 2.5 : Piast - Gornik;1.8;300;0;0;Annule
03/03/2018;Bet365;Autre Tipster;Football;Simple;boston united or draw;1.77;150;0;0;Annule
03/03/2018;Bet365;Autre Tipster;Football;Simple;nuneatown 0 . une partie sur mbet;2;150;0;0;Annule
03/03/2018;Bet365;Autre Tipster;Football;Simple;st alban city -0.25;1.925;150;0;0;Annule
03/03/2018;Bet365;Autre Tipster;Football;Simple;draw or oxford city;1.8;150;0;0;Annule
03/03/2018;Bet365;Autre Tipster;Football;Simple;gloucester city 0.75;1.75;150;0;0;Annule
03/03/2018;Bet365;Autre Tipster;Football;Simple;ASO Chlef U21 1.25;1.825;200;282.5;82.5;Moitie gagne
03/03/2018;Bet365;Autre Tipster;Football;Simple;draw or karl zeiss jena;1.721;150;0;0;Annule
03/03/2018;Bet365;Autre Tipster;Football;Simple;Al Shabab Riyadh U20 0;1.875;200;0;0;Rembourse
03/03/2018;Bet365;Autre Tipster;Volleyball;Simple;torun women;3.25;180;585;405;Gagne
03/03/2018;Bet365;Autre Tipster;Tennis;Simple;Vivero Gonzalez +5.5;1.83;150;-150;-150;Perdu
03/03/2018;Bet365;Autre Tipster;Football;Simple;Amiens - Rennes Full Event Draw (1X2);3.05;150;-150;-150;Perdu
03/03/2018;Bet365;Autre Tipster;Football;Simple;Metz - Toulouse FC Full Event Draw (1X2);3.1;150;465;315;Gagne
03/03/2018;Bet365;Autre Tipster;Football;Simple;angers;2.08;150;312;162;Gagne
03/03/2018;Bet365;Autre Tipster;Football;Simple;portsmouth 0.25;1.8;150;0;0;Annule
03/03/2018;Bet365;Autre Tipster;Football;Simple;draw or bury;1.8;150;0;0;Annule
03/03/2018;Bet365;Autre Tipster;Football;Simple;torquay or draw;1.72;75;0;0;Annule
03/03/2018;Bet365;Autre Tipster;eSport;Simple;dear + dark;1.8;150;-150;-150;Perdu
03/03/2018;Bet365;Autre Tipster;Tennis;Simple;Muller;2.25;150;337.5;187.5;Gagne
03/03/2018;Bet365;Autre Tipster;Football;Simple;fastav zlin u19 -0.75;1.925;150;-150;-150;Perdu
03/03/2018;Bet365;Autre Tipster;Football;Simple;Vestri -0.75;1.975;100;-100;-100;Perdu
03/03/2018;Bet365;Autre Tipster;Tennis;Simple;Crepaldi;1.83;150;-150;-150;Perdu
03/03/2018;Bet365;Autre Tipster;Football;Simple;sv feldbach over 4;1.9;200;380;180;Gagne
03/03/2018;Bet365;Autre Tipster;Football;Simple;sv pachern over4;1.95;200;390;190;Gagne
03/03/2018;Bet365;Autre Tipster;Basketball;Simple;San Lorenzo -13.5;1.83;150;274.5;124.5;Gagne
03/03/2018;Bet365;Autre Tipster;Basketball;Simple;Mogi das Cruzes -3.5;1.83;150;274.5;124.5;Gagne
03/03/2018;Bet365;Brucinger;Football;Simple;NK Celik Zenica;1.66;200;-200;-200;Perdu
03/03/2018;Bet365;Garfield;Football;Simple;Maardu -2.75;1.95;300;585;285;Gagne
03/03/2018;Bet365;Juako;Futsal;Simple;cartagena +2.5;1.8;150;270;120;Gagne
03/03/2018;Bet365;Juako;Futsal;Simple;marfil santa coloma -1.5 ht;2.1;150;315;165;Gagne
03/03/2018;Bet365;Juako;Futsal;Simple;Over 2.5 HT : Magna Gurpa;2;150;-150;-150;Perdu
03/03/2018;Bet365;Ludo Picks Perso;Tennis;Simple;vogele chauffe;1.66;40;66.4;26.4;Gagne
03/03/2018;Bet365;Nowi;Tennis;Simple;yeung;2.37;150;323;173;Cashout
03/03/2018;Bet365;Xargos;Basketball;Simple;Under 171.5 : Student Mostar;1.81;200;362;162;Gagne
03/03/2018;Bet365;Xargos;Basketball;Simple;Under 172.5 : Dabrowa U20;1.83;200;366;166;Gagne
03/03/2018;Bet365;Xargos;Basketball;Simple;Under 174.5 : Efe Spor;1.83;185;338.55;153.55;Gagne
03/03/2018;Bet365;Xargos;Basketball;Simple;Under 170.5 : Horsholm W;1.83;200;366;166;Gagne
03/03/2018;Bet365;Xargos;Basketball;Simple;krakow u20 under 174.5;1.83;20;-20;-20;Perdu
03/03/2018;Bet365;Xargos;Basketball;Simple;krakow u20 under 169.5;1.83;180;-180;-180;Perdu
03/03/2018;Bet365;Xargos;Basketball;Simple;Over 127.5 : Baltur;1.83;200;366;166;Gagne
03/03/2018;Bet365;Xargos;Basketball;Simple;Under 167.5 : Asseco Gdynia U20;1.83;200;366;166;Gagne
03/03/2018;Bet365;Zorro;Football;Simple;krakow u20 under 177.5;1.83;100;-100;-100;Perdu
03/03/2018;Bet365;Zorro;Tennis;Simple;mertl + 4.5;1.87;100;-100;-100;Perdu
03/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Cheli -1.5 jeux;1.91;40;76.4;36.4;Gagne
03/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Villet + Rakotomalala;1.564;50;-50;-50;Perdu
03/03/2018;MarathonBet;AntoSeti;Tennis;Simple;BIllon 7.5;1.98;25;49.5;24.5;Gagne
03/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Billon : Over 15.5;1.66;47;78.02;31.02;Gagne
03/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Demel. Pauline;1.64;50;82;32;Gagne
03/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Francois +4.5;1.83;37;67.71;30.71;Gagne
03/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Francois +1.5 sets;2.19;26;56.94;30.94;Gagne
03/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Namie Francois;3.32;53;-53;-53;Perdu
03/03/2018;MarathonBet;AntoSeti;Tennis;Simple;Lollia. Pauline (+5.5);1.95;100;195;95;Gagne
03/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;Kirchheimer;1.83;300;549;249;Gagne
03/03/2018;MarathonBet;Autre Tipster;Football;Simple;st etienne;1.727;150;-150;-150;Perdu
03/03/2018;MarathonBet;Autre Tipster;Football;Simple;nurnberg;1.68;105;-105;-105;Perdu
03/03/2018;MarathonBet;Autre Tipster;Football;Simple;nurnberg -1;2.24;45;-45;-45;Perdu
03/03/2018;MarathonBet;Autre Tipster;Football;Simple;Torquay +0.5;1.65;76;0;0;Annule
03/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;muller;2.08;300;624;324;Gagne
03/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;Mertl+Griekspoor;1.92;300;-300;-300;Perdu
03/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;vismane;2.27;150;-150;-150;Perdu
03/03/2018;MarathonBet;Autre Tipster;Tennis;Simple;detiuc;1.92;150;288;138;Gagne
03/03/2018;MarathonBet;Autre Tipster;Football;Simple;Over 3.5 : Vestri;1.79;205;-205;-205;Perdu
03/03/2018;Pinnacle;Autre Tipster;Football;Simple;Hambourg -0.25;2.02;200;-100;-100;Moitie perdu
03/03/2018;Pinnacle;Autre Tipster;eSport;Simple;Hurricane +2.5 + Serral;2.11;150;-150;-150;Perdu
03/03/2018;Pinnacle;Autre Tipster;Football;Simple;dear + maru+1.5;2.12;150;318;168;Gagne
03/03/2018;Pinnacle;Autre Tipster;Volleyball;Simple;Asseco Rzeszow Resovia -1.5;2.2;182;-182;-182;Perdu
03/03/2018;Pinnacle;Autre Tipster;Volleyball;Simple;Nova Novokuybyishevsk -2.5;2.34;182;-182;-182;Perdu
03/03/2018;Pinnacle;Autre Tipster;Football;Simple;MSK Zilina U19 -1;1.787;200;357.4;157.4;Gagne
03/03/2018;Pinnacle;Autre Tipster;Football;Simple;Leyton Orient +0.5;1.751;150;-150;-150;Perdu
03/03/2018;Pinnacle;Autre Tipster;Football;Simple;Cambridge United +0.5;1.877;150;281.55;131.55;Gagne
03/03/2018;Pinnacle;Autre Tipster;Football;Simple;Barakaldo CF +0.5;1.869;150;-150;-150;Perdu
03/03/2018;Pinnacle;Autre Tipster;Football;Simple;Badajoz +0.25;1.704;150;202.8;52.8;Moitie gagne
03/03/2018;Pinnacle;Autre Tipster;Football;Simple;UE Cornella 0.25;1.746;150;205.95;55.95;Moitie gagne
03/03/2018;Pinnacle;Autre Tipster;Football;Simple;PETERBOROUGH 0.25;2.01;150;0;0;Annule
03/03/2018;Pinnacle;Autre Tipster;Football;Simple;Daegu 0.5;1.74;100;-100;-100;Perdu
03/03/2018;Pinnacle;Autre Tipster;Basketball;Simple;Cheongju -14;1.77;100;-100;-100;Perdu
03/03/2018;Pinnacle;Autre Tipster;Volleyball;Simple;Barueri W;3.76;120;-120;-120;Perdu
03/03/2018;Pinnacle;Autre Tipster;Volleyball;Simple;Bauru W -1.5 sets;2.13;150;-150;-150;Perdu
03/03/2018;Pinnacle;Autre Tipster;eSport;Simple;Trap -1.5. sOs;2.92;90;-90;-90;Perdu
03/03/2018;Pinnacle;Autre Tipster;eSport;Simple;Classic -1.5. sOs -1.5;2.41;150;361.5;211.5;Gagne
03/03/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Under 45.5 : Northampton;1.806;200;-200;-200;Perdu
03/03/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Sharks -8.5;1.925;200;-200;-200;Perdu
03/03/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Bulls - Lions over 55.5;1.847;200;369.4;169.4;Gagne
03/03/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Gloucester - Newcastle Falcons under 46.5;1.877;190;356.63;166.63;Gagne
03/03/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Crusaders -16.5;1.877;200;375.4;175.4;Gagne
02/03/2018;Bet365;Autre Tipster;Football;Simple;Setif bien sur;2.14;150;321;171;Gagne
02/03/2018;Bet365;Autre Tipster;Football;Simple;raja casablanca -0.25;1.8;150;-75;-75;Moitie perdu
