Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
6/30/2018;Asianodds;Autre Tipster;Football;Simple;celtic;1.98;300;-300;-300;Perdu
6/30/2018;188Bet;Blink18222;Football;Simple;astana;4;250;1000;750;Gagne
6/30/2018;188Bet;Cheser;Football;Simple;St Patricks -0.25 (0-1);1.77;150;-75;-75;Moitie perdu
6/30/2018;188Bet;Mr Betting;Football;Simple;Deportivo Cuenca 0;1.69;300;507;207;Gagne
6/30/2018;188Bet;Rugby Tipster 15;Rugby;Simple;Brumbies 11.5;1.84;300;552;252;Gagne
6/30/2018;188Bet;The Turing Bombe;Football;Simple;FC Anyang - Ansan Greeners;3.3;250;-250;-250;Perdu
6/30/2018;188Bet;Autre Tipster;Football;Simple;Universidad De Chile Santiago -1;1.79;300;537;237;Gagne
6/29/2018;PMU;BetVolley;Volleyball;Simple;spain w +1.5;1.8;440;792;352;Gagne
6/29/2018;PMU;Nowi;Tennis;Simple;gigounon;1.73;83;143.59;60.59;Gagne
6/29/2018;PMU;Nowi;Tennis;Simple;blanch;1.73;83;143.59;60.59;Gagne
6/29/2018;PMU;Autre Tipster;Tennis;Simple;galarneau;2.25;48;108;60;Gagne
6/29/2018;Pinnacle;Autre Tipster;Football;Simple;Lincoln Red Imps FC 0;1.641;300;0;0;Rembourse
6/29/2018;Pinnacle;Autre Tipster;Football;Simple;Tre Flori +1.5;1.84;300;552;252;Gagne
6/29/2018;Netbet;Nowi;Tennis;Simple;blanch + combos RESTE 112;1.67;75;125.25;50.25;Gagne
6/29/2018;MarathonBet;Anonim31;Basketball;Simple;poland u20 -2 reste 172;1.87;200;-200;-200;Perdu
6/29/2018;MarathonBet;Anonim31;Basketball;Simple;Geelong Supercats 6;1.92;100;192;92;Gagne
6/29/2018;MarathonBet;BetVolley;Volleyball;Simple;turkey w + greece w;2.385;330;-330;-330;Perdu
6/29/2018;MarathonBet;Garfield;Football;Simple;stal u19 over 2.75;1.8;300;420;120;Moitie gagne
6/29/2018;MarathonBet;Nowi;Tennis;Simple;JACQ + ZEPPIERI;1.95;41;-41;-41;Perdu
6/29/2018;MarathonBet;Rugby Tipster 15;Rugby;Simple;Under 60.5 : Blues;1.93;115;221.95;106.95;Gagne
6/29/2018;MarathonBet;Autre Tipster;Football;Simple;Blau Weiss Linz 0;2.05;250;512.5;262.5;Gagne
6/29/2018;MarathonBet;Autre Tipster;Tennis;Simple;zeppieri under 19.5;1.82;102;185.64;83.64;Gagne
6/29/2018;MarathonBet;Autre Tipster;Tennis;Simple;zeppieri -4.5;1.65;202;333.3;131.3;Gagne
6/29/2018;MarathonBet;Autre Tipster;Tennis;Simple;galarneau + 1.5 jeu RESTE 50;1.94;55;106.7;51.7;Gagne
6/29/2018;MarathonBet;Autre Tipster;Tennis;Simple;galarneau + 2 jeux;1.9;48;91.2;43.2;Gagne
6/29/2018;MarathonBet;Autre Tipster;Tennis;Simple;galarneau;2.25;100;225;125;Gagne
6/29/2018;MarathonBet;Autre Tipster;Tennis;Simple;Harrison SET 1 (Un beau bordel sur Mbet natthaphong. cote a revoir si win);2;100;-100;-100;Perdu
6/29/2018;MarathonBet;Autre Tipster;Tennis;Simple;Markes;3.38;100;338;238;Gagne
6/29/2018;MarathonBet;Autre Tipster;Football;Simple;Over 2.75 : Barra;1.76;300;528;228;Gagne
6/29/2018;MarathonBet;Autre Tipster;Tennis;Simple;Under 18.5 : Gigounon;1.76;310;545.6;235.6;Gagne
6/29/2018;MarathonBet;Autre Tipster;Tennis;Simple;Holt (un peu sur Betway);1.76;293;-293;-293;Perdu
6/29/2018;Bwin;Nowi;Tennis;Simple;gigounon;1.65;91;150.15;59.15;Gagne
6/29/2018;Bwin;Nowi;Tennis;Simple;massara RESTE 83;3;16.66;49.98;33.32;Gagne
6/29/2018;Bwin;Nowi;Tennis;Simple;gigounon;1.72;29;49.88;20.88;Gagne
6/29/2018;Bwin;Nowi;Tennis;Simple;blanch;1.67;30;50.1;20.1;Gagne
6/29/2018;Bwin;Autre Tipster;Football;Simple;Ventspils (un peu sur Mbet et Betfair);4.1;200;-200;-200;Perdu
6/29/2018;Bwin;Autre Tipster;Football;Simple;ATSV Stadl-Paura reste 170;3.3;30;99;69;Gagne
6/29/2018;Betway;Blink18222;Football;Simple;Guarani de Palhoca 0.25 (un peu Mbet);1.82;250;-250;-250;Perdu
6/29/2018;Betway;Blink18222;Football;Simple;Over 0.5 : Bromolla;2.03;250;507.5;257.5;Gagne
6/29/2018;Betway;Cheser;Football;Simple;Over 2 : KFR;1.91;208;0;0;Rembourse
6/29/2018;Betway;Garfield;Football;Simple;stal u19 0.25;1.77;150;-150;-150;Perdu
6/29/2018;Betway;Ludo;Basketball;Simple;poland u20 +1.5;1.8;172;309.6;137.6;Gagne
6/29/2018;Betway;Ludo Picks Perso;Football;Simple;rochdale rovers 0 ht;1.8;100;0;0;Rembourse
6/29/2018;Betway;Nowi;Tennis;Simple;JACQ + ZEPPIERI;1.73;259;-259;-259;Perdu
6/29/2018;Betway;Nowi;Tennis;Simple;gigounon RESTE 149;1.68;39;65.52;26.52;Gagne
6/29/2018;Betway;Xargos;Basketball;Simple;NAYC MPL-D vs Red Baron MPL-D Over 86.5;1.84;298;548.32;250.32;Gagne
6/29/2018;Betway;Autre Tipster;Tennis;Simple;Arconada;2.4;100;240;140;Gagne
6/29/2018;Betway;Autre Tipster;Tennis;Simple;Arconada;1.68;130;218.4;88.4;Gagne
