Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
7/21/2018;Pinnacle;Norskii;Football;Simple;fana -0.75;1.819;182.00;-182.00;-182.00;Perdu
7/21/2018;MarathonBet;Nowi;Tennis;Simple;varillas under 15.5;1.97;100.00;-100.00;-100.00;Perdu
7/21/2018;PMU;Nowi;Tennis;Simple;varillas set 1 game 5;1.57;210.00;329.70;119.70;Gagne
7/21/2018;MarathonBet;Nowi;Tennis;Simple;varillas set 1 game 3;1.6;200.00;320.00;120.00;Gagne
7/21/2018;MarathonBet;Nowi;Tennis;Simple;kuzmanov jeu 5;1.85;200.00;370.00;170.00;Gagne
7/21/2018;Pinnacle;Rado;Football;Simple;trabzonspor over 2.75;2.04;297.00;605.88;308.88;Gagne
7/21/2018;PMU;ThePlayer34;Volleyball;Simple;kazakhstan u 20 -1.5 set;2.35;22.00;-22.00;-22.00;Perdu
7/21/2018;PMU;ThePlayer34;Volleyball;Simple;kazakhstan u 20;1.85;216.00;-216.00;-216.00;Perdu
7/21/2018;Bet365;ThePlayer34;Handball;Simple;Turkey U20 +3.5;1.8;180.00;324.00;144.00;Gagne
7/21/2018;Bet365;ThePlayer34;Volleyball;Simple;Hong Kong U20 +1.5 (Match Handicap (Sets;2.1;180.00;378.00;198.00;Gagne
7/21/2018;Bet365;ThePlayer34;Volleyball;Simple;Chinese Taipei U20 -2.5 (Match Handicap (Sets);1.72;240.00;412.80;172.80;Gagne
7/21/2018;188Bet;Time Bomb;Football;Simple;Ayr United -2;1.794;500.00;0.00;0.00;Rembourse
7/21/2018;Betway;Xargos;Basketball;Simple;Eltham Wildcats vs Hume City Broncos Under 199.5;1.84;295.00;542.80;247.80;Gagne
7/21/2018;Bet365;Xargos;Basketball;Simple;Eltham Wildcats Women vs Keilor Thunder Women Over 101.5;1.71;80.00;136.80;56.80;Gagne
7/21/2018;MarathonBet;Xargos;Football;Simple;Eltham Wildcats Women vs Keilor Thunder Women Over 102.5;2;200.00;400.00;200.00;Gagne
7/21/2018;Betway;Xargos;Basketball;Simple;Canada WJC vs South Korea WJC Under 174.5;1.84;100.00;-100.00;-100.00;Perdu
7/21/2018;Bet365;Zorro;Volleyball;Simple;puerto rico w under 184.5 + portuguesenos;2.13;200.00;426.00;226.00;Gagne
7/21/2018;MarathonBet;Autre Tipster;Football;Simple;FC Flora Tallinn II v JK Tammeka Tartu II (0-0) Over 3.75;1.9;257.00;-257.00;-257.00;Perdu
7/21/2018;Asianodds;Autre Tipster;Football;Simple;kilmarnock -0.75;1.93;200.00;386.00;186.00;Gagne
7/21/2018;188Bet;Autre Tipster;Football;Simple;Heart of Midlothian -1.5;2.04;180.00;-180.00;-180.00;Perdu
7/21/2018;Betway;Autre Tipster;Football;Simple;ajax tallina W -0.25 HT;2.09;200.00;-200.00;-200.00;Perdu
7/21/2018;MarathonBet;Autre Tipster;Football;Simple;Dinamo Stavropol v Angusht Nazran Over 2.5;1.69;300.00;-300.00;-300.00;Perdu
7/21/2018;Asianodds;Autre Tipster;Football;Simple;Vendsyssel FF 0.5;1.89;250.00;472.50;222.50;Gagne
7/21/2018;Asianodds;Autre Tipster;Football;Simple;jeju -0.25;2.05;300.00;-300.00;-300.00;Perdu
7/21/2018;Bet365;Autre Tipster;Football;Simple;roma -1 ht;1.975;240.00;-240.00;-240.00;Perdu
7/21/2018;Betway;Autre Tipster;Football;Simple;st polten -2.5;1.71;300.00;513.00;213.00;Gagne
7/21/2018;Asianodds;Autre Tipster;Football;Simple;criciuma -0.25;1.95;280.00;546.00;266.00;Gagne
7/21/2018;MarathonBet;Autre Tipster;Football;Simple;AaB Aalborg - Midtjylland Full Event Over 2.25;1.92;250.00;480.00;230.00;Gagne
7/21/2018;188Bet;Autre Tipster;Football;Simple;ural -3;1.93;172.00;0.00;0.00;Rembourse
7/21/2018;PMU;Autre Tipster;Football;Simple;ural -2.75;1.7;128.00;172.80;44.80;Moitie gagne
7/20/2018;Bet365;Anonim31;Basketball;Simple;nunawading w reste 90;8.25;60.00;-60.00;-60.00;Perdu
7/20/2018;Asianodds;Anonim31;Basketball;Simple;Connecticut Sun -2;1.934;200.00;-200.00;-200.00;Perdu
7/20/2018;PMU;Anonim31;Basketball;Simple;NW Tasmania (+11/11.5);1.85;150.00;-150.00;-150.00;Perdu
7/20/2018;Pinnacle;Anonim31;Basketball;Simple;las vegas aces + 10;1.84;200.00;368.00;168.00;Gagne
7/20/2018;Bet365;Atlantic Puffin;Football;Simple;ironi tiberias - 5.5;3.25;150.00;487.50;337.50;Gagne
7/20/2018;Bet365;Atlantic Puffin;Football;Simple;ironi tiberias - 3.25;1.85;225.00;416.25;191.25;Gagne
7/20/2018;Asianodds;Birjan;Football;Simple;Minnesota United -VS- New England over 3;1.78;250.00;0.00;0.00;Rembourse
7/20/2018;MarathonBet;Birjan;Football;Simple;deportivo cali + defensa y justicia;1.88;250.00;470.00;220.00;Gagne
7/20/2018;Bet365;Blink18222;Football;Simple;Leiknir Reykjavik v IA Akranes over 0.5 ht;1.875;250.00;-250.00;-250.00;Perdu
7/20/2018;188Bet;Blink18222;Football;Simple;molde over 4.5;2.11;250.00;527.50;277.50;Gagne
7/20/2018;188Bet;Brucinger;Football;Simple;osijek -1;1.9;300.00;0.00;0.00;Rembourse
7/20/2018;Asianodds;Brucinger;Football;Simple;VfL Wolfsburg - Norwich City Full Event Over 1.50;1.92;300.00;576.00;276.00;Gagne
7/20/2018;Bet365;Cheser;Volleyball;Simple;University of Jyvaskyla v Tallinn University of Technology Over 147.5;1.83;240.00;-240.00;-240.00;Perdu
7/20/2018;MarathonBet;Cheser;Football;Simple;valur u 19 1.25;1.94;240.00;-240.00;-240.00;Perdu
7/20/2018;188Bet;Cheser;Football;Simple;pyunik over 0.75;1.82;160.00;291.20;131.20;Gagne
7/20/2018;Asianodds;Cheser;Football;Simple;pyunik 1;1.65;160.00;264.00;104.00;Gagne
7/20/2018;MarathonBet;Kalgan;Handball;Simple;denmark u 20 +2;1.82;200.00;364.00;164.00;Gagne
7/20/2018;Pinnacle;Mr Betting;Football;Simple;guillermo brown 1;1.649;300.00;0.00;0.00;Rembourse
7/20/2018;188Bet;Mr Betting;Football;Simple;club america or X;1.74;300.00;522.00;222.00;Gagne
7/20/2018;MarathonBet;Mr Henryk;Volleyball;Simple;ttlinger S./Behrens K;3.33;279.00;-279.00;-279.00;Perdu
7/20/2018;Pinnacle;Norskii;Football;Simple;sarpsborg -2;1.847;225.00;0.00;0.00;Rembourse
7/20/2018;Pinnacle;Norskii;Football;Simple;molde -2.5;1.8;225.00;405.00;180.00;Gagne
7/20/2018;Bet365;Nowi;Football;Simple;lenz;1.8;300.00;540.00;240.00;Gagne
7/20/2018;Bet365;Xargos;Football;Simple;Alaska Aces vs San Miguel Beermen Under 227.5;1.83;100.00;-100.00;-100.00;Perdu
7/20/2018;Bet365;Xargos;Basketball;Simple;US Ouakam vs ASFA Over 102.5;1.83;300.00;549.00;249.00;Gagne
7/20/2018;Bet365;Zorro;Football;Simple;-;6.5;30.00;-30.00;-30.00;Perdu
7/20/2018;Bet365;Zorro;Volleyball;Simple;amsterdam uni w;2.62;100.00;262.00;162.00;Gagne
7/20/2018;BetFair;Zorro;Football;Simple;vitosha or X;1.87;100.00;187.00;87.00;Gagne
7/20/2018;Bet365;Autre Tipster;Football;Simple;Apollon Limassol v FC Stumbras Over 4.5 (1st Half Asian Corners);2;200.00;-200.00;-200.00;Perdu
7/20/2018;188Bet;Autre Tipster;Football;Simple;cluj -1.25;2.01;180.00;-180.00;-180.00;Perdu
7/20/2018;Asianodds;Autre Tipster;Football;Simple;helsingbord -1;1.72;250.00;-250.00;-250.00;Perdu
7/20/2018;MarathonBet;Autre Tipster;Rugby;Simple;hurricanes;1.58;400.00;632.00;232.00;Gagne
7/20/2018;Asianodds;Autre Tipster;Football;Simple;Over 2.25 : Santos;2;210.00;-105.00;-105.00;Moitie perdu
7/20/2018;Asianodds;Autre Tipster;Football;Simple;Cruzeiro -1;1.96;280.00;548.80;268.80;Gagne
7/20/2018;Asianodds;Autre Tipster;Football;Simple;Atl Paranaense 0;1.934;280.00;0.00;0.00;Rembourse
7/20/2018;Asianodds;Autre Tipster;Football;Simple;Bahia ou Nul;1.89;210.00;396.90;186.90;Gagne
7/20/2018;Pinnacle;Autre Tipster;Football;Simple;Under 1.25 Team : Chapecoense;1.699;210.00;283.40;73.40;Moitie gagne
7/20/2018;BetFair;Autre Tipster;Tennis;Simple;ons jabeur;1.71;200.00;342.00;142.00;Gagne
7/20/2018;188Bet;Autre Tipster;Football;Simple;Over 0.5 : Akranes;2.38;200.00;-200.00;-200.00;Perdu
7/20/2018;Bet365;Autre Tipster;Football;Simple;Over 0.5 : Hafnarfjodur;1.83;200.00;-200.00;-200.00;Perdu
7/20/2018;Bet365;Autre Tipster;Football;Simple;Over 2.5 : Domzale;2.1;200.00;-200.00;-200.00;Perdu
7/20/2018;188Bet;Autre Tipster;Football;Simple;Walsall v Ajax Over 2.5;2.05;200.00;-200.00;-200.00;Perdu
7/20/2018;PMU;Autre Tipster;Football;Simple;keflavik w ht;1.8;261.00;-261.00;-261.00;Perdu
7/20/2018;Asianodds;Autre Tipster;Football;Simple;copenhagen -0.75;1.8;250.00;-250.00;-250.00;Perdu
7/20/2018;Asianodds;Autre Tipster;Football;Simple;copenhagen over2.5;4.12;100.00;-100.00;-100.00;Perdu
7/20/2018;MarathonBet;Autre Tipster;Football;Simple;Partizan Belgrade v FK Rudar Pljevlja Over 1.5 ht;1.97;300.00;591.00;291.00;Gagne
7/20/2018;Asianodds;Autre Tipster;Football;Simple;cliftonville 1 ht;1.87;250.00;467.50;217.50;Gagne
7/19/2018;MarathonBet;Anonim31;Basketball;Simple;israel u 20;2.11;200.00;422.00;222.00;Gagne
7/19/2018;Bet365;Anonim31;Basketball;Simple;Coree du Sud +4.5;1.83;150.00;-150.00;-150.00;Perdu
7/19/2018;Pinnacle;Anonim31;Basketball;Simple;Rain or Shine Elasto Painters;3.3;150.00;495.00;345.00;Gagne
7/19/2018;188Bet;ASFromPortugal;Football;Simple;real betis 0.75;1.77;250.00;442.50;192.50;Gagne
7/19/2018;Betway;Atlantic Puffin;Football;Simple;Piata -1.25 (1-0);2.13;232.00;494.16;262.16;Gagne
7/19/2018;188Bet;Brucinger;Football;Simple;Wolverhampton Wanderers v Ajax Amsterdam over 1ht;1.94;300.00;0.00;0.00;Rembourse
7/19/2018;188Bet;Brucinger;Football;Simple;GBK Kokkola;2.16;300.00;648.00;348.00;Gagne
7/19/2018;188Bet;Cheser;Football;Simple;misc mifa -0.25;1.79;400.00;716.00;316.00;Gagne
7/19/2018;Bwin;Ludo;Tennis;Simple;+;1.8;18.00;32.40;14.40;Gagne
7/19/2018;Betway;Megapoxy;Football;Simple;semen padang 0;1.95;200.00;-200.00;-200.00;Perdu
7/19/2018;Pinnacle;Mr Betting;Football;Simple;Portugal U19 - Italy U19 Full Event Draw;3.5;300.00;-300.00;-300.00;Perdu
7/19/2018;188Bet;Mr Betting;Football;Simple;Defensa Y Justica-0.75;2.12;300.00;636.00;336.00;Gagne
7/19/2018;Bet365;Mr Betting;Football;Simple;Independiente +1.25;1.55;150.00;191.25;41.25;Moitie gagne
7/19/2018;MarathonBet;Mr Henryk;Handball;Simple;france u 20;2.21;200.00;-200.00;-200.00;Perdu
7/19/2018;Bet365;Mr Henryk;Volleyball;Simple;Italy U20 -1.5 (Match Handicap (Sets);2.2;200.00;440.00;240.00;Gagne
7/19/2018;Pinnacle;Norskii;Football;Simple;rosenborg - 0.75;1.719;225.00;386.78;161.78;Gagne
7/19/2018;Bet365;Nowi;Tennis;Simple;souza -5.5;1.72;200.00;-200.00;-200.00;Perdu
7/19/2018;Bwin;Nowi;eSport;Simple;souza under 18.5;2;50.00;-50.00;-50.00;Perdu
7/19/2018;Bwin;Nowi;Tennis;Simple;souza under 19.5;1.65;68.00;-68.00;-68.00;Perdu
7/19/2018;MarathonBet;Nowi;Tennis;Simple;ouahab under 18.5;1.88;142.00;266.96;124.96;Gagne
7/19/2018;MarathonBet;Nowi;Tennis;Simple;ouahab under 19.5;1.73;85.00;147.05;62.05;Gagne
7/19/2018;Bet365;Nowi;Tennis;Simple;iradukunda;2.48;180.00;-180.00;-180.00;Perdu
7/19/2018;MarathonBet;Nowi;Tennis;Simple;OUAHAB + ANGELE + VANNESTE;1.94;100.00;-100.00;-100.00;Perdu
7/19/2018;Bet365;Nowi;Tennis;Simple;OUAHAB + ANGELE + VANNESTE;1.82;200.00;-200.00;-200.00;Perdu
7/19/2018;Bet365;Nowi;Tennis;Simple;fatic;1.61;190.00;305.90;115.90;Gagne
7/19/2018;MarathonBet;Nowi;Tennis;Simple;fatic;1.92;109.00;209.28;100.28;Gagne
7/19/2018;Bet365;Nowi;Tennis;Simple;souza + faivre;1.58;130.00;-130.00;-130.00;Perdu
7/19/2018;MarathonBet;Nowi;Tennis;Simple;bortolotti;1.79;60.00;107.40;47.40;Gagne
7/19/2018;Bet365;Nowi;Tennis;Simple;souza + faivre;1.72;170.00;-170.00;-170.00;Perdu
7/19/2018;Bet365;Nowi;Tennis;Simple;bortolotti;1.61;200.00;322.00;122.00;Gagne
7/19/2018;Bet365;Nowi;Tennis;Simple;brugnerotto;1.72;300.00;-300.00;-300.00;Perdu
7/19/2018;188Bet;Rado;Football;Simple;Over 2.75 : Galatasaray;1.86;300.00;558.00;258.00;Gagne
7/19/2018;Pinnacle;The Turing Bombe;Football;Simple;Ceara - Sport Recife;3.34;250.00;-250.00;-250.00;Perdu
7/19/2018;Bet365;ThePlayer34;Volleyball;Simple;Dak Lak U20 v Trang An Ninh Binh U20 Under 125.5;1.83;240.00;-240.00;-240.00;Perdu
7/19/2018;Asianodds;Time Bomb;Football;Simple;molde -2;1.84;500.00;920.00;420.00;Gagne
7/19/2018;Bet365;Xargos;Basketball;Simple;Rain or Shine Elasto Painters vs Barangay Ginebra San Miguel pick: Under 222.5;1.83;100.00;183.00;83.00;Gagne
7/19/2018;Bet365;Xargos;Basketball;Simple;AMA Online Education vs CEU Scorpions Over 165.5;1.83;308.00;-308.00;-308.00;Perdu
7/19/2018;Bet365;Xargos;Basketball;Simple;Macedonia U20 vs Belarus U20 Under 153.5;1.83;300.00;-300.00;-300.00;Perdu
7/19/2018;Asianodds;Zigfrid;Football;Simple;clfftonville 2.25;1.84;400.00;736.00;336.00;Gagne
7/19/2018;Bet365;Zorro;Handball;Simple;minho uni -1.5;1.9;100.00;-100.00;-100.00;Perdu
7/19/2018;Asianodds;Autre Tipster;Football;Simple;anorthosis -0.25;1.699;200.00;-200.00;-200.00;Perdu
7/19/2018;MarathonBet;Autre Tipster;Rugby;Simple;Paramatta Eels - Canterbury Bulldogs Over 32.5;1.56;400.00;-400.00;-400.00;Perdu
7/19/2018;Pinnacle;Autre Tipster;Tennis;Simple;ferro;2.41;100.00;241.00;141.00;Gagne
7/19/2018;MarathonBet;Autre Tipster;Tennis;Simple;kolodziejova;1.62;200.00;-200.00;-200.00;Perdu
7/19/2018;MarathonBet;Autre Tipster;Tennis;Simple;stefkova;2;136.00;-136.00;-136.00;Perdu
7/19/2018;Pinnacle;Autre Tipster;Tennis;Simple;stefkova;1.934;64.00;-64.00;-64.00;Perdu
7/19/2018;MarathonBet;Autre Tipster;Tennis;Simple;gouluebic;2.08;200.00;-200.00;-200.00;Perdu
7/19/2018;Bet365;Autre Tipster;Football;Simple;FC Nordsjaelland - Cliftonville Full Event Under 3.5;1.9;250.00;475.00;225.00;Gagne
7/19/2018;188Bet;Autre Tipster;Football;Simple;Vitoria BA v Parana Clube PR over 1.75;1.74;210.00;-210.00;-210.00;Perdu
7/19/2018;Bet365;Autre Tipster;Football;Simple;Guarani Asuncion;2;200.00;400.00;200.00;Gagne
7/19/2018;Asianodds;Autre Tipster;Football;Simple;corinthians;1.952;350.00;683.20;333.20;Gagne
7/19/2018;Betway;Autre Tipster;Football;Simple;weindorg over 4.5;2.1;255.00;-255.00;-255.00;Perdu
7/19/2018;Betway;Autre Tipster;Football;Simple;Kleve -0.25;1.79;250.00;-250.00;-250.00;Perdu
7/18/2018;Sbobet;Bekantan;Football;Simple;mitra kukar;1.85;255.00;471.75;216.75;Gagne
7/18/2018;Asianodds;Blink18222;Football;Simple;Sabah FA v Pulau Pinang (0-0) Over 0.75;2.09;250.00;-250.00;-250.00;Perdu
7/18/2018;Asianodds;Brucinger;Football;Simple;Over 2.5 : Suduva;1.87;300.00;-300.00;-300.00;Perdu
7/18/2018;188Bet;Cheser;Football;Simple;Melaka United v Pahang over 4.75;2;160.00;-160.00;-160.00;Perdu
7/18/2018;MarathonBet;Garfield;Football;Simple;rekord bielsko bala over 2.5;2.52;50.00;-50.00;-50.00;Perdu
7/18/2018;MarathonBet;Garfield;Football;Simple;rekord bielsko bala over 2;1.9;200.00;-200.00;-200.00;Perdu
7/18/2018;PMU;Ludo;Basketball;Simple;rain or shine;3;44.00;0.00;0.00;Rembourse
7/18/2018;188Bet;Ludo Picks Perso;Football;Simple;cumberland -0.25 ht;2.92;100.00;-50.00;-50.00;Moitie perdu
7/18/2018;188Bet;Ludo Picks Perso;Football;Simple;cumberland;2.06;100.00;-100.00;-100.00;Perdu
7/18/2018;188Bet;Ludo Picks Perso;Football;Simple;miami II -0.25;1.78;100.00;178.00;78.00;Gagne
7/18/2018;Bet365;Mr Henryk;Handball;Simple;india u 21 -5.5;2;200.00;400.00;200.00;Gagne
7/18/2018;MarathonBet;Nowi;Tennis;Simple;rinderknech under18.5;1.71;44.00;75.24;31.24;Gagne
7/18/2018;MarathonBet;Nowi;Tennis;Simple;pauwels under 18.5;1.83;104.00;190.32;86.32;Gagne
7/18/2018;MarathonBet;Nowi;Tennis;Simple;pauwels -5.5;1.66;93.75;-93.75;-93.75;Perdu
7/18/2018;Bet365;Nowi;Tennis;Simple;perez;1.8;300.00;540.00;240.00;Gagne
7/18/2018;Bet365;Nowi;Tennis;Simple;wehnelt;1.83;300.00;549.00;249.00;Gagne
7/18/2018;Bet365;Nowi;Tennis;Simple;siimar + rinderknech;1.9;130.00;247.00;117.00;Gagne
7/18/2018;MarathonBet;Nowi;Tennis;Simple;siimar;2;180.00;360.00;180.00;Gagne
7/18/2018;MarathonBet;Nowi;Tennis;Simple;rosenkrantz 5mbet ohmbet b365;1.92;300.00;-300.00;-300.00;Perdu
7/18/2018;MarathonBet;Rado;Football;Simple;bursaspor ht;1.95;300.00;-300.00;-300.00;Perdu
7/18/2018;Asianodds;Rado;Football;Simple;fenerbahce -0.25 ht;1.98;300.00;594.00;294.00;Gagne
7/18/2018;188Bet;Rado;Football;Simple;Half Time / Full Time Fenerbahce SK / Fulham;26;33.00;-33.00;-33.00;Perdu
7/18/2018;188Bet;Rado;Football;Simple;Half Time / Full Time Fenerbahce SK / Draw;13;33.00;-33.00;-33.00;Perdu
7/18/2018;Pinnacle;The Turing Bombe;Football;Simple;Avai - Atletico Goianiense;3.45;250.00;862.50;612.50;Gagne
7/18/2018;MarathonBet;ThePlayer34;Volleyball;Simple;supreme chonburi;3.31;180.00;595.80;415.80;Gagne
7/18/2018;MarathonBet;ThePlayer34;Volleyball;Simple;supreme chonburi 1.5;2.1;240.00;504.00;264.00;Gagne
7/18/2018;Bet365;ThePlayer34;Volleyball;Simple;Set 1 - University of Giessen -3.5;1.66;180.00;298.80;118.80;Gagne
7/18/2018;Bet365;ThePlayer34;Volleyball;Simple;University of Giessen -2.5 (Match Handicap (Sets);1.8;240.00;-240.00;-240.00;Perdu
7/18/2018;Betway;ThePlayer34;Handball;Simple;yemen u 21 over 65.5;1.78;154.00;-154.00;-154.00;Perdu
7/18/2018;Bet365;ThePlayer34;Handball;Simple;yemen u 21 over 64.5;1.85;90.00;-90.00;-90.00;Perdu
7/18/2018;Betway;ThePlayer34;Handball;Simple;Uni of Pitesti Women +1.5;1.73;180.00;-180.00;-180.00;Perdu
7/18/2018;Asianodds;Time Bomb;Football;Simple;stoke city 0;1.74;500.00;-500.00;-500.00;Perdu
7/18/2018;188Bet;Time Bomb;Football;Simple;Stenhousemuir;1.7;500.00;850.00;350.00;Gagne
7/18/2018;Bet365;Xargos;Basketball;Simple;France U20 vs Montenegro U20 Over 110.5;1.83;300.00;-300.00;-300.00;Perdu
7/18/2018;Bet365;Zorro;Basketball;Simple;pea 25.5;1.83;100.00;183.00;83.00;Gagne
7/18/2018;MarathonBet;Autre Tipster;Football;Simple;kemi ht;1.57;175.00;274.75;99.75;Gagne
7/18/2018;MarathonBet;Autre Tipster;Football;Simple;kemi -1 ht;2.1;75.00;157.50;82.50;Gagne
7/18/2018;Asianodds;Autre Tipster;Football;Simple;FK Kolomna - FK Veles Moscow pick: Full Event Over 2.5;2.05;200.00;410.00;210.00;Gagne
7/18/2018;Asianodds;Autre Tipster;Football;Simple;FK Kolomna - FK Veles Moscow pick: First Half Over 0.75;2.08;200.00;308.00;108.00;Moitie gagne
7/18/2018;Bet365;Autre Tipster;Football;Simple;Fenerbahce v Fulham pick: Over 0.5 (First Half Goals);1.53;200.00;306.00;106.00;Gagne
7/18/2018;Bet365;Autre Tipster;Football;Simple;fenrbahce over 4.5 corner ht;2.61;200.00;-200.00;-200.00;Perdu
7/18/2018;Bet365;Autre Tipster;Football;Simple;Spal v Ankaran Hrvatini pick: Over 1.5 (First Half Goals);2.05;200.00;410.00;210.00;Gagne
7/18/2018;Asianodds;Autre Tipster;Football;Simple;ingolstadt or x;1.98;200.00;396.00;196.00;Gagne
7/18/2018;Asianodds;Autre Tipster;Football;Simple;ingolstadt 0;3.27;200.00;0.00;0.00;Rembourse
7/18/2018;Asianodds;Autre Tipster;Football;Simple;Ingolstadt 04;2.07;200.00;-200.00;-200.00;Perdu
7/18/2018;Asianodds;Autre Tipster;Football;Simple;tampine rovers over 2.5;2.4;200.00;-200.00;-200.00;Perdu
7/18/2018;Asianodds;Autre Tipster;Football;Simple;tampine rovers;3.67;180.00;-180.00;-180.00;Perdu
7/18/2018;Asianodds;Autre Tipster;Football;Simple;fredericia 0.25;1.95;250.00;487.50;237.50;Gagne
7/18/2018;MarathonBet;Autre Tipster;Tennis;Simple;funbet;9.9;50.00;-50.00;-50.00;Perdu
7/18/2018;Pinnacle;Autre Tipster;Tennis;Simple;rus 5;1.689;200.00;-200.00;-200.00;Perdu
7/18/2018;Pinnacle;Autre Tipster;Tennis;Simple;baria 4.5;1.636;200.00;-200.00;-200.00;Perdu
7/18/2018;Pinnacle;Autre Tipster;Tennis;Simple;Gerasimov;1.763;250.00;-250.00;-250.00;Perdu
7/18/2018;Asianodds;Autre Tipster;Football;Simple;Gyeongnam 0;1.93;300.00;579.00;279.00;Gagne
7/18/2018;Pinnacle;Autre Tipster;Tennis;Simple;krueger un peu mbet;1.73;250.00;-250.00;-250.00;Perdu
7/18/2018;Pinnacle;Autre Tipster;Tennis;Simple;gleason un peu mbet;2.8;250.00;-250.00;-250.00;Perdu
7/18/2018;Asianodds;Autre Tipster;Football;Simple;villa nova -0.25;1.94;200.00;-100.00;-100.00;Moitie perdu
7/18/2018;Asianodds;Autre Tipster;Football;Simple;villa nova;2.41;200.00;-200.00;-200.00;Perdu
7/18/2018;Asianodds;Autre Tipster;Football;Simple;Vila Nova FC Goiania;2.08;210.00;-210.00;-210.00;Perdu
7/18/2018;188Bet;Autre Tipster;Football;Simple;Under 2.5 : Avai;1.88;210.00;394.80;184.80;Gagne
7/18/2018;Asianodds;Autre Tipster;Football;Simple;Atletico Goianiense ou Nul;1.88;210.00;394.80;184.80;Gagne
7/18/2018;Bet365;Autre Tipster;Tennis;Simple;Cuicui;1.57;250.00;392.50;142.50;Gagne
7/18/2018;Bet365;Autre Tipster;Tennis;Simple;Vaidya;1.8;250.00;450.00;200.00;Gagne
7/18/2018;Betway;Autre Tipster;Football;Simple;Breidablik U19 -1 HT;1.97;250.00;492.50;242.50;Gagne
7/17/2018;MarathonBet;Anonim31;Basketball;Simple;incheon elphants;2.27;150.00;340.50;190.50;Gagne
7/17/2018;Bet365;Anonim31;Basketball;Simple;Rain or Shine;2.95;150.00;0.00;0.00;Rembourse
7/17/2018;188Bet;Bario;Football;Simple;Mamelodi Sundowns or x;1.96;200.00;-200.00;-200.00;Perdu
7/17/2018;188Bet;Bekantan;Football;Simple;madura united -1;1.77;250.00;442.50;192.50;Gagne
7/17/2018;188Bet;Brucinger;Football;Simple;Zenit St Petersburg II v Tambov over 1.5;1.67;300.00;501.00;201.00;Gagne
7/17/2018;BetFair;Brucinger;Football;Simple;kedah ht;2.51;294.00;737.94;443.94;Gagne
7/17/2018;188Bet;Cheser;Football;Simple;terrenganu or x;1.81;240.00;434.40;194.40;Gagne
7/17/2018;188Bet;Megapoxy;Football;Simple;persija jakarta 0.25;1.82;200.00;-200.00;-200.00;Perdu
7/17/2018;MarathonBet;Nowi;Tennis;Simple;+;1.98;27.00;53.46;26.46;Gagne
7/17/2018;10Bet;Nowi;Tennis;Simple;duckhee lee under 16.5;1.8;200.00;-200.00;-200.00;Perdu
7/17/2018;Bet365;Nowi;Tennis;Simple;hamou;1.83;300.00;549.00;249.00;Gagne
7/17/2018;MarathonBet;Nowi;Tennis;Simple;choinski;2.01;198.00;-198.00;-198.00;Perdu
7/17/2018;188Bet;Rado;Football;Simple;Istanbul Basaksehir FK - FC Ufa FT(OT excl.) Over 4.5;2.25;300.00;675.00;375.00;Gagne
7/17/2018;188Bet;Rado;Football;Simple;Trabzonspor - NK Lokomotiva Zagreb 1HF Over 0.75;1.91;300.00;-300.00;-300.00;Perdu
7/17/2018;Asianodds;Rado;Football;Simple;Turkey U19 - England U19 Full Event Over 2.5;1.82;300.00;546.00;246.00;Gagne
7/17/2018;Pinnacle;The Turing Bombe;Football;Simple;Shandong Luneng - Shanghai Sipg;3.73;250.00;932.50;682.50;Gagne
7/17/2018;MarathonBet;ThePlayer34;Handball;Simple;oman u 21 3.5;1.88;140.00;263.20;123.20;Gagne
7/17/2018;MarathonBet;ThePlayer34;Handball;Simple;OMAN U 21;2.69;100.00;269.00;169.00;Gagne
7/17/2018;Bet365;ThePlayer34;Handball;Simple;uni of oslo w dnb/money line3 way etc ö check;12;70.00;-70.00;-70.00;Perdu
7/17/2018;Bet365;ThePlayer34;Handball;Simple;uni of oslo w + 10.5;1.8;235.00;423.00;188.00;Gagne
7/17/2018;Asianodds;Zigfrid;Football;Simple;tambov -0.75;1.97;400.00;594.00;194.00;Moitie gagne
7/17/2018;Betway;Zorro;Handball;Simple;uni belgrad;2.3;102.00;-102.00;-102.00;Perdu
7/17/2018;Bet365;Zorro;Volleyball;Simple;-;2;136.00;-136.00;-136.00;Perdu
7/17/2018;Asianodds;Autre Tipster;Football;Simple;apoel nicosia -2;2;300.00;-300.00;-300.00;Perdu
7/17/2018;188Bet;Autre Tipster;Football;Simple;Zenit St Petersburg II v Tambov over 1.75;2.05;300.00;615.00;315.00;Gagne
7/17/2018;Asianodds;Autre Tipster;Football;Simple;falkork -1.5;1.854;200.00;370.80;170.80;Gagne
7/17/2018;188Bet;Autre Tipster;Football;Simple;mazembe;1.97;200.00;394.00;194.00;Gagne
7/17/2018;Betway;Autre Tipster;Football;Simple;Apoel Nicosia v Suduva Marijampole Over 5 (1st Half Asian Corners) doute sur le terme asian;1.8;200.00;360.00;160.00;Gagne
7/17/2018;MarathonBet;Autre Tipster;Football;Simple;dostar or x;1.65;153.00;252.45;99.45;Gagne
7/17/2018;MarathonBet;Autre Tipster;Football;Simple;dostar 0;2.3;77.00;177.10;100.10;Gagne
7/17/2018;Asianodds;Autre Tipster;Football;Simple;mazembe;1.55;300.00;465.00;165.00;Gagne
