Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
01/10/2018;Bet365;Don Chaik;Football;Simple;la clippers over 114.5 tt;1.95;50;-50;-50;Perdu
01/10/2018;Bet365;Opsimos;Volleyball;Simple;USA gagne (compte supanwg);2.75;300;-300;-300;Perdu
30/09/2018;Pinnacle;Jorge_Javier;Tennis;Simple;Sloane Stephens;1.787;300;536.1;236.1;Gagne
30/09/2018;Asianodds;Claptone;Football;Simple;palmeiras;1.833;300;549.9;249.9;Gagne
30/09/2018;Bet365;Biggie;Football;Simple;Rangers Women v Hamilton Women Over 6.5;1.83;300;549;249;Gagne
30/09/2018;Pinnacle;Opsimos;Football;Simple;usa -1.5;2.28;100;228;128;Gagne
30/09/2018;Bet365;Don Chaik;Football;Simple;pkns 0;2.03;500;-500;-500;Perdu
30/09/2018;Asianodds;Birjan;Football;Simple;cali -0.75;1.75;250;-250;-250;Perdu
30/09/2018;Bet365;Biggie;Football;Simple;Port Talbot Women to score 2nd goal;1.66;300;498;198;Gagne
30/09/2018;Bet365;Biggie;Football;Simple;pkns to qualify;2.37;150;-150;-150;Perdu
30/09/2018;Bet365;Biggie;Football;Simple;pkns;3;150;-150;-150;Perdu
30/09/2018;MarathonBet;Juanmovic;Basketball;Simple;joventut;1.82;125;0;0;Rembourse
30/09/2018;Pinnacle;Mr Betting;Football;Simple;libertad asuncion;2.1;300;-300;-300;Perdu
30/09/2018;Pinnacle;Cheser;Football;Simple;perak +2.25;1.9;240;456;216;Gagne
30/09/2018;MarathonBet;Cheser;Football;Simple;VIFK Women;1.76;320;-320;-320;Perdu
30/09/2018;Asianodds;Don Chaik;Football;Simple;pkns ht;2.06;300;-300;-300;Perdu
30/09/2018;Asianodds;Brucinger;Football;Simple;Atletico Mineiro - Sport Recife Full Event Over 2.5;2.01;200;402;202;Gagne
30/09/2018;Asianodds;Atlantic Puffin;Football;Simple;odd 2 - 0.25;2.13;375;-375;-375;Perdu
30/09/2018;Asianodds;Don Chaik;Football;Simple;Arameisk Syrianska IF -VS- Assyriska F over 3.25;1.714;300;514.2;214.2;Gagne
30/09/2018;Asianodds;IV0815;Football;Simple;FSV Zwickau 0.75;2.03;300;-150;-150;Moitie perdu
30/09/2018;Asianodds;From Denmark With Love;Football;Simple;Esbjerg FB - Aarhus AGF Full Event Under 2;1.952;300;585.6;285.6;Gagne
30/09/2018;Asianodds;Don Chaik;Football;Simple;Lokomotiv Oslo v Kristiansund 2 (2-0) Over 2.5 (1st Half Goal Line;1.99;150;-150;-150;Perdu
30/09/2018;Bet365;Biggie;Football;Simple;cardiff;1.61;299;481.39;182.39;Gagne
30/09/2018;Asianodds;From Denmark With Love;Football;Simple;Viborg FF -0.75;1.92;300;576;276;Gagne
30/09/2018;Betway;Osaznosa;Basketball;Simple;gimle w +4.5;1.81;330;-330;-330;Perdu
30/09/2018;Bet365;Pe2ro;Football;Simple;Real Betis (Bookings) - Leganes (Bookings) Full Event Under 5.5;1.725;300;517.5;217.5;Gagne
30/09/2018;Bet365;Pe2ro;Football;Simple;Levante UD (Bookings) - Alaves (Bookings) Full Event Under 5.5;1.8;300;-300;-300;Perdu
30/09/2018;Bet365;Pe2ro;Football;Simple;Fiorentina (Bookings) - Atalanta BC (Bookings) Full Event Under 5;1.9;300;-300;-300;Perdu
30/09/2018;Bet365;Pe2ro;Football;Simple;Parma FC (Bookings) - Empoli (Bookings) Full Event Under 5;1.8;300;0;0;Rembourse
30/09/2018;Pinnacle;Pe2ro;Football;Simple;Augsburg (Bookings) - Freiburg (Bookings) Full Event Over 4;1.725;300;-300;-300;Perdu
30/09/2018;Bet365;Pe2ro;Football;Simple;Cardiff City (Bookings) - Burnley (Bookings) Full Event Over 3.5;1.9;300;570;270;Gagne
30/09/2018;Pinnacle;Anonim31;Basketball;Simple;joventut -3.5;1.862;250;0;0;Rembourse
30/09/2018;Bet365;Biggie;Football;Simple;Partizan Bardejov Women v NMSK 1922 Bratislava Women Under 3;1.8;300;540;240;Gagne
30/09/2018;Pinnacle;SuperCardsPin;Football;Simple;Real Betis (Bookings) - Leganes (Bookings) Full Event Under 5.5;1.793;250;448.25;198.25;Gagne
30/09/2018;PMU;Pe2ro;Football;Simple;sassuolo + de cartons;2.08;300;-300;-300;Perdu
30/09/2018;Bet365;Ludo Picks Perso;Basketball;Simple;canada w-12.5 ht;1.76;200;-200;-200;Perdu
30/09/2018;Pinnacle;Awer;Football;Simple;teplice 0;2.98;300;-300;-300;Perdu
30/09/2018;Bet365;Jorge_Javier;Tennis;Simple;cornet/martic;3;200;600;400;Gagne
30/09/2018;Bet365;Biggie;Football;Simple;hradec u 21 goal 8;1.8;300;-300;-300;Perdu
30/09/2018;Betway;Garfield;Football;Simple;paide II ht;1.76;261;459.36;198.36;Gagne
30/09/2018;Betway;ThePlayer34;Football;Simple;turkey w +2.5;1.61;315;-315;-315;Perdu
30/09/2018;Pinnacle;Biggie;Football;Simple;Birmingham City (w) - Manchester City (w) Full Event Under 3;1.52;300;-300;-300;Perdu
30/09/2018;Pinnacle;Hockey Betting;Hockey sur glace;Simple;HC Vityaz;1.806;400;-400;-400;Perdu
30/09/2018;Pinnacle;Rusp;Football;Simple;baltica -0.25;1.892;300;-300;-300;Perdu
30/09/2018;Pinnacle;Rusp;Hockey sur glace;Simple;Ak Bars Kazan -1.5;1.806;300;541.8;241.8;Gagne
30/09/2018;Pinnacle;Opsimos;Volleyball;Simple;Netherlands Women -1.5;2.05;250;-250;-250;Perdu
30/09/2018;Asianodds;Rusp;Football;Simple;Ska-Khabarovsk;1.86;300;558;258;Gagne
30/09/2018;Pinnacle;Nazgul;Hockey sur glace;Simple;Yermak Angarsk -2;1.826;300;-300;-300;Perdu
30/09/2018;MarathonBet;The Turing Bombe;Football;Simple;Proleter - FK Zemun;4;250;-250;-250;Perdu
30/09/2018;Asianodds;Brucinger;Football;Simple;guabira 0;2.22;200;-200;-200;Perdu
30/09/2018;Bet365;Opsimos;Volleyball;Simple;Set 4 - Azerbaijan Women -2.5 (;2;250;500;250;Gagne
30/09/2018;Pinnacle;Mr Betting;Football;Simple;fluminense 0;1.854;300;-300;-300;Perdu
30/09/2018;Bet365;Mr Henryk;Volleyball;Simple;Set 1 - SG Ludvika Danka Brno U20 Women -3.5;1.8;300;540;240;Gagne
30/09/2018;Bet365;Mr Henryk;Volleyball;Simple;SG Ludvika Danka Brno U20 Women -2.5;2.1;200;420;220;Gagne
30/09/2018;Bet365;Mr Henryk;Volleyball;Simple;SG Ludvika Danka Brno U20 Women win by 12 or + set 1;9;32;-32;-32;Perdu
30/09/2018;Bet365;Mr Henryk;Volleyball;Simple;SG Ludvika Danka Brno U20 Women 25-15 or better (Set 1 Correct Score);5.5;68;-68;-68;Perdu
30/09/2018;Bet365;Anonim31;Basketball;Simple;BG Gottingen +5.5;1.91;250;-250;-250;Perdu
30/09/2018;Bet365;ThePlayer34;Volleyball;Simple;sakhalin w;1.86;250;-250;-250;Perdu
30/09/2018;Bet365;Corners Kicks;Football;Simple;hoi king - - lee man over 3 ht;2;250;0;0;Rembourse
30/09/2018;Bet365;Jorge_Javier;Tennis;Simple;pera + 6.5;1.8;200;360;160;Gagne
30/09/2018;Bet365;Corners Kicks;Football;Simple;seoul e land - gwangju over 2 ht;2.2;250;-250;-250;Perdu
30/09/2018;MarathonBet;Klyde;MMA;Simple;melendez + koreshkov;1.85;300;-300;-300;Perdu
30/09/2018;Bet365;Opsimos;Volleyball;Simple;Azerbaijan Women -3.5 (Match Handicap - Points;1.8;300;540;240;Gagne
30/09/2018;MarathonBet;Opsimos;Volleyball;Simple;Puerto Rico Women to win 3-0;2.54;100;254;154;Gagne
30/09/2018;Bet365;Opsimos;Volleyball;Simple;Azerbaijan Women to win 3-0;4.75;100;-100;-100;Perdu
30/09/2018;MarathonBet;Klyde;MMA;Simple;pico+jackson+melendez;1.878;300;-300;-300;Perdu
30/09/2018;Pinnacle;Klyde;MMA;Simple;Rory MacDonald;3.05;300;-300;-300;Perdu
30/09/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Stade Francais -5;1.925;279;-279;-279;Perdu
30/09/2018;Bet365;Opsimos;Volleyball;Simple;Brazil Women vs Dominican Rep Women Over 132.5;1.83;200;-200;-200;Perdu
30/09/2018;Asianodds;Claptone;Football;Simple;America Mineiro 0;1.69;300;0;0;Rembourse
30/09/2018;Asianodds;Claptone;Football;Simple;Atletico Mineiro -1.25;1.87;300;561;261;Gagne
29/09/2018;Pinnacle;Zigfrid;Football;Simple;San Lorenzo;1.862;600;0;0;Rembourse
29/09/2018;Pinnacle;Jorge_Javier;Tennis;Simple;Over 21.5 : Georges - Konta;1.8;200;360;160;Gagne
29/09/2018;Bet365;Don Chaik;Football;Simple;nybergsund or X;1.9;120;228;108;Gagne
29/09/2018;Bet365;Don Chaik;Football;Simple;nybergsund;7.5;30;-30;-30;Perdu
29/09/2018;Betway;Osaznosa;Basketball;Simple;BC Alytaus Dzukija vs. Nevezis Kedainiai under 139.5;1.81;315;-315;-315;Perdu
29/09/2018;Asianodds;Arabic Leagues;Football;Simple;Al Rayyan - Al-Shahaniya First Half Over 0.75;1.83;300;424.5;124.5;Moitie gagne
29/09/2018;Bet365;Rugby Tipster 15;Rugby;Simple;zebre over 12.5 team points;1.8;300;-300;-300;Perdu
29/09/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;perpignan + 6.5;1.925;300;577.5;277.5;Gagne
29/09/2018;MarathonBet;Cheser;Football;Simple;viking 2 - 1.75;1.7;130;175.5;45.5;Moitie gagne
29/09/2018;Bet365;Cheser;Football;Simple;viking 2 -1.5;1.9;280;496.54;216.54;Cashout
29/09/2018;Bet365;Biggie;Football;Simple;Stenungsunds IF v Vanersborgs FK Over 0.5 ht;1.925;300;-300;-300;Perdu
29/09/2018;Betway;Biggie;Football;Simple;skovshoed over 6.5;1.66;315;-315;-315;Perdu
29/09/2018;Asianodds;Biggie;Football;Simple;Over 2.5 : Paderborn;1.83;300;-300;-300;Perdu
29/09/2018;Asianodds;The Turing Bombe;Football;Simple;SKF Sered - FC Nitra;6.21;170;-170;-170;Perdu
29/09/2018;Asianodds;The Turing Bombe;Football;Simple;Mito Holly Rock - Oita Trinita;3.24;250;-250;-250;Perdu
29/09/2018;Bet365;Opsimos;Volleyball;Simple;italy CDM compte nualjansts &supanwg;15;80;-80;-80;Perdu
29/09/2018;Asianodds;IV0815;Football;Simple;SG Sonnenhof - SpVgg Unterhaching Full Event Under 2.5;1.92;200;384;184;Gagne
29/09/2018;Asianodds;IV0815;Football;Simple;Unterhaching +0;1.751;300;0;0;Rembourse
29/09/2018;Bet365;Arabic Leagues;Football;Simple;Al Hilal Riyadh;1.875;300;562.5;262.5;Gagne
29/09/2018;MarathonBet;Garfield;Football;Simple;grobinas;1.72;250;430;180;Gagne
29/09/2018;Bet365;Garfield;Football;Simple;tukums over 1.5 ht;1.775;250;-250;-250;Perdu
29/09/2018;Asianodds;From Denmark With Love;Football;Simple;FC Midtjylland -1.75;1.862;300;558.6;258.6;Gagne
29/09/2018;MarathonBet;Jorge_Javier;Tennis;Simple;samsonova;2.2;200;-200;-200;Perdu
29/09/2018;MarathonBet;Don Chaik;Football;Simple;gjovik;1.97;90;-90;-90;Perdu
29/09/2018;Bet365;Zorro;Hockey sur glace;Simple;Avtomobilist Yekaterinburg - Dynamo Moscow Full Event (Reg. Time) Over 1.5;1.78;100;-100;-100;Perdu
29/09/2018;MarathonBet;Garfield;Football;Simple;son la w under 2.5;2.14;80;-80;-80;Perdu
29/09/2018;MarathonBet;Garfield;Football;Simple;son la w under 2.25;1.87;170;-170;-170;Perdu
29/09/2018;Asianodds;Don Chaik;Football;Simple;krabi pr x;1.93;60;-60;-60;Perdu
29/09/2018;Asianodds;Don Chaik;Football;Simple;ang thong 0.75;1.66;120;199.2;79.2;Gagne
29/09/2018;Bet365;Biggie;Football;Simple;Paderborn v Erzgebirge Aue Over 21 (Alternative Total Corners);1.8;300;-300;-300;Perdu
29/09/2018;Pinnacle;SuperCardsPin;Football;Simple;Nurnberg (Bookings) - Fortuna Dusseldorf (Bookings) Full Event Over 3.5 (;1.961;250;-250;-250;Perdu
29/09/2018;Pinnacle;SuperCardsPin;Football;Simple;Manchester City (Bookings) - Brighton and Hove Albion (Bookings) Full Event Under 3;1.735;250;0;0;Rembourse
29/09/2018;Pinnacle;SuperCardsPin;Football;Simple;Bayer Leverkusen (Bookings) - Borussia Dortmund (Bookings) Full Event Over 3.5;1.99;250;-250;-250;Perdu
29/09/2018;Pinnacle;SuperCardsPin;Football;Simple;Everton (Bookings) - Fulham (Bookings) Full Event Over 3;1.934;250;0;0;Rembourse
29/09/2018;Pinnacle;SuperCardsPin;Football;Simple;Wolverhampton Wanderers (Bookings) - Southampton (Bookings) Full Event Over 3;1.877;250;469.25;219.25;Gagne
29/09/2018;Pinnacle;SuperCardsPin;Football;Simple;Barcelona (Bookings) - Athletic Club Bilbao (Bookings) Full Event Under 5;1.74;250;0;0;Rembourse
29/09/2018;Asianodds;Don Chaik;Football;Simple;Samut Sakhon v Ang Thong FC (0-0) Over 3;1.8;120;216;96;Gagne
29/09/2018;Betway;Don Chaik;Football;Simple;Udon Thani FC v Krabi FC (0-0) Over 1 (1st Half Goal Line;1.97;105;206.85;101.85;Gagne
29/09/2018;Betway;Estonian Sport;Handball;Simple;Dragunas Klaipeda -5.5;1.84;315;579.6;264.6;Gagne
29/09/2018;Pinnacle;Nazgul;Hockey sur glace;Simple;dinamo moscow +1;1.884;300;0;0;Rembourse
29/09/2018;Pinnacle;Nazgul;Hockey sur glace;Simple;Avtomobilist Yekaterinburg - Dynamo Moscow Full Event (Reg. Time) Over 5;1.877;300;-300;-300;Perdu
29/09/2018;Bet365;Anonim31;Basketball;Simple;Anadolu Efes +2.5;1.83;200;366;166;Gagne
29/09/2018;Pinnacle;Nazgul;Hockey sur glace;Simple;barys astana 0;1.877;300;563.1;263.1;Gagne
29/09/2018;Asianodds;IV0815;Football;Simple;karlsruher -0.75;1.97;300;591;291;Gagne
29/09/2018;Betway;ThePlayer34;Volleyball;Simple;thailand w + 2.5;1.73;315;544.95;229.95;Gagne
29/09/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Accepted Gloucester - Harlequins over 51;1.81;303;548.43;245.43;Gagne
29/09/2018;MarathonBet;Dedi;Football;Simple;Hapoel Bu'eine;2.68;200;536;336;Gagne
29/09/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Glasgow Warriors -26;1.925;279;-279;-279;Perdu
29/09/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Munster -16;1.909;287;547.88;260.88;Gagne
29/09/2018;Bet365;Marcip;Football;Simple;bing dinh;1.8;500;-500;-500;Perdu
29/09/2018;Betway;Osaznosa;Football;Simple;Satu Mare w -8.5 Q3;1.86;393;730.98;337.98;Gagne
29/09/2018;Betway;Marcip;Football;Simple;sakhalinsk;1.8;315;567;252;Gagne
29/09/2018;Betway;Garfield;Football;Simple;liepaja over 3.5;1.8;261;-261;-261;Perdu
29/09/2018;Asianodds;Ludo;Football;Simple;Maritimo U23 v CD Aves U23 Over 0.75 (First Half Goals);1.952;90;132.84;42.84;Moitie gagne
29/09/2018;Asianodds;Don Chaik;Football;Simple;Wolfsburg U19 v FC Magdeburg U19 (0-0) Over 0.75 (1st Half Goal Line;1.833;90;164.97;74.97;Gagne
29/09/2018;Betway;Garfield;Football;Simple;levadia over 3.75;1.91;261;498.51;237.51;Gagne
29/09/2018;Betway;Don Chaik;Football;Simple;HaPK v Ri-Pa over 4.5 ht;1.72;130;223.6;93.6;Gagne
29/09/2018;Pinnacle;Mr Betting;Football;Simple;Fluminense RJ -0.25;1.98;300;-300;-300;Perdu
29/09/2018;Betway;Garfield;Football;Simple;levadia -2;1.82;261;475.02;214.02;Gagne
29/09/2018;Bet365;Biggie;Football;Simple;Slovan Bratislava U19 v FC Tatran Presov U19 (4-0) Over 4.5 ht;2;300;-300;-300;Perdu
29/09/2018;Asianodds;Biggie;Football;Simple;Maritimo U23 v CD Aves U23 Over 0.5 (First Half Goals);1.6;300;480;180;Gagne
29/09/2018;Asianodds;Don Chaik;Football;Simple;Wolfsburg U19 -1;2.67;60;160.2;100.2;Gagne
29/09/2018;Bet365;Opsimos;Volleyball;Simple;Argentina Women vs Japan Women Under 137.5;1.72;200;344;144;Gagne
29/09/2018;Pinnacle;SuperCardsPin;Football;Simple;Schalke 04 (Bookings) - Mainz 05 (Bookings) Full Event Away +0;1.961;250;0;0;Rembourse
29/09/2018;Betway;Estonian Sport;Football;Simple;FC Kohtla-Jaerve v Ajax Lasnamae (0-0) Under 5.25;1.86;315;585.9;270.9;Gagne
29/09/2018;MarathonBet;Anonim31;Basketball;Simple;burgos;2.98;250;-250;-250;Perdu
29/09/2018;Betway;Biggie;Football;Simple;MSK Zilina U19 - 1.25 ht;2.03;315;-157.5;-157.5;Moitie perdu
29/09/2018;Pinnacle;Rusp;Hockey sur glace;Simple;Dinamo Riga 0;1.99;300;-300;-300;Perdu
29/09/2018;Pinnacle;Rusp;Hockey sur glace;Simple;Severstal Cherepovets or draw;1.793;300;-300;-300;Perdu
29/09/2018;Pinnacle;Marco Cage;Basketball;Simple;Baskets Wurzburg - Baskets Bamberg over 160.5;1.925;300;577.5;277.5;Gagne
29/09/2018;Pinnacle;Rusp;Hockey sur glace;Simple;Dynamo St. Petersburg -1.5;1.729;300;518.7;218.7;Gagne
29/09/2018;Bet365;Pe2ro;Football;Simple;Barcelona (Bookings) - Athletic Club Bilbao (Bookings) Full Event Under 5;1.8;300;-300;-300;Perdu
29/09/2018;Bet365;Pe2ro;Football;Simple;Real Madrid (Bookings) - Atletico Madrid (Bookings) Full Event Over 6.5;1.925;300;577.5;277.5;Gagne
29/09/2018;Bet365;Pe2ro;Football;Simple;Juventus (Bookings) - Napoli (Bookings) Full Event Under 5;1.8;300;-300;-300;Perdu
29/09/2018;Bet365;Pe2ro;Football;Simple;FC Internazionale (Bookings) - Cagliari (Bookings) Full Event Under 4.5;1.9;300;-300;-300;Perdu
29/09/2018;Bet365;Pe2ro;Football;Simple;Schalke 04 (Bookings) - Mainz 05 (Bookings) Full Event Home +0;2.75;150;-150;-150;Perdu
29/09/2018;Bet365;Pe2ro;Football;Simple;Wolfsburg (Bookings) - Borussia Monchengladbach (Bookings) Full Event Home +0.5;1.85;300;555;255;Gagne
29/09/2018;Bet365;Pe2ro;Football;Simple;Nurnberg (Bookings) - Fortuna Dusseldorf (Bookings) Full Event Over 3.5;1.8;450;-450;-450;Perdu
29/09/2018;Bet365;Pe2ro;Football;Simple;West Ham United (Bookings) - Manchester United (Bookings) Full Event Over 3.5;1.95;300;-300;-300;Perdu
29/09/2018;Bet365;Pe2ro;Football;Simple;Manchester City (Bookings) - Brighton and Hove Albion (Bookings) Full Event Under 3;1.75;300;-300;-300;Perdu
29/09/2018;Pinnacle;Marco Cage;Basketball;Simple;Copenhagen Wolfpack +10.5;1.909;150;-150;-150;Perdu
29/09/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Saracens -25;1.9;300;-300;-300;Perdu
29/09/2018;MarathonBet;Anonim31;Basketball;Simple;Anwil Wloclawek -3.5;1.94;200;-200;-200;Perdu
29/09/2018;Asianodds;Don Chaik;Football;Simple;FC Odra Petrkovice - SFK Vrchovina First Half Over 1.5;1.869;60;112.14;52.14;Gagne
29/09/2018;Asianodds;The Turing Bombe;Football;Simple;San Luis de Quillota - Huachipato;3.24;250;-250;-250;Perdu
29/09/2018;Bet365;Zorro;Football;Simple;paykan u 23 over 5.5;2.37;100;-100;-100;Perdu
29/09/2018;MarathonBet;Don Chaik;Football;Simple;Hue v Tay Ninh Over 1.5;1.74;90;156.6;66.6;Gagne
29/09/2018;Betway;Marcip;Football;Simple;paykan u 23 -0.75;1.84;315;-315;-315;Perdu
29/09/2018;Betway;Opsimos;Volleyball;Simple;netherland w -1.5;1.86;210;390.6;180.6;Gagne
29/09/2018;Asianodds;IV0815;Football;Simple;kaiserslautern -0.75;1.95;300;442.5;142.5;Moitie gagne
29/09/2018;Pinnacle;Don Chaik;Football;Simple;SK Slavia Praha U19 - SK Dynamo Ceske Budejovice U19 Full Event Over 4.25;1.826;60;-60;-60;Perdu
29/09/2018;Asianodds;Brucinger;Football;Simple;Paide Linnameeskond - Levadia Tallinn Full Event Over 3.75;1.86;400;744;344;Gagne
29/09/2018;Pinnacle;Anonim31;Basketball;Simple;ESSM Le Portel -1;1.892;250;473;223;Gagne
29/09/2018;MarathonBet;Don Chaik;Football;Simple;Dalian Transcendence (Draw No Bet);2.09;60;0;0;Rembourse
29/09/2018;Asianodds;IV0815;Football;Simple;SV Babelsberg 03;1.81;400;-400;-400;Perdu
29/09/2018;Bet365;Opsimos;Volleyball;Simple;Mexico W -1.5 sets;1.8;150;-150;-150;Perdu
29/09/2018;MarathonBet;Don Chaik;Football;Simple;YSCC v Kataller Toyama over 3;1.99;150;0;0;Rembourse
29/09/2018;Pinnacle;Rusp;Football;Simple;Ural Sverdlovsk Oblast -0.25;2.01;300;603;303;Gagne
29/09/2018;Bet365;Zorro;Basketball;Simple;obras 8.5;1.83;100;183;83;Gagne
29/09/2018;Asianodds;Anonim31;Basketball;Simple;Obras -1;2.03;200;406;206;Gagne
29/09/2018;Asianodds;Anonim31;Basketball;Simple;Ciclista Olimpico +2;2.25;200;-200;-200;Perdu
29/09/2018;MarathonBet;Don Chaik;Football;Simple;central ht;2.41;90;216.9;126.9;Gagne
29/09/2018;Asianodds;Brucinger;Football;Simple;Under 2.5 : Paysandu - Goias;1.689;200;-200;-200;Perdu
29/09/2018;Bet365;Don Chaik;Football;Simple;Morvant -1.5 HT;1.8;60;108;48;Gagne
29/09/2018;Asianodds;ASFromPortugal;Football;Simple;Porto;1.769;250;442.25;192.25;Gagne
29/09/2018;Betway;Xargos;Basketball;Simple;Over 140.5 : Imortal;1.81;125;-125;-125;Perdu
29/09/2018;Bet365;Opsimos;Volleyball;Simple;Italy -9.5 points;1.8;300;-300;-300;Perdu
29/09/2018;Bet365;Opsimos;Volleyball;Simple;Italy;2.2;400;880;480;Gagne
29/09/2018;Bet365;Xargos;Basketball;Simple;Over 137.5/133.5 : Valladolid;1.83;420;768.6;348.6;Gagne
29/09/2018;Asianodds;Garfield;Football;Simple;Legia;2;250;-250;-250;Perdu
29/09/2018;Pinnacle;Mr Betting;Football;Simple;Lanus 0.25;2.09;300;-300;-300;Perdu
29/09/2018;Pinnacle;Zigfrid;Football;Simple;Tigre 0.25;2.02;600;906;306;Moitie gagne
29/09/2018;Asianodds;IV0815;Football;Simple;Over 2.5 : Preussen Munster;2.05;100;205;105;Gagne
29/09/2018;Bet365;Mr Henryk;Volleyball;Simple;Wzgorze W;3;150;-150;-150;Perdu
29/09/2018;Betway;Xargos;Basketball;Simple;Over 128.5 : Pistoia;1.85;420;777;357;Gagne
29/09/2018;MarathonBet;Biggie;Football;Simple;Over 7.5 : Vilniaus;1.8;300;540;240;Gagne
28/09/2018;Betway;Xargos;Basketball;Simple;Over 116.5 : Szekszard W;1.81;420;760.2;340.2;Gagne
28/09/2018;Betway;Don Chaik;Football;Simple;Akwa United v Nasarawa United over 1.75;2;26;39;13;Moitie gagne
28/09/2018;Betway;Mr Henryk;Volleyball;Simple;Set 2 - Positive Team Women 12 ou +;5.65;55;-55;-55;Perdu
28/09/2018;Betway;Mr Henryk;Volleyball;Simple;Set 2 - Positive Team Women -5.5;1.8;210;378;168;Gagne
28/09/2018;Pinnacle;Nazgul;Hockey sur glace;Simple;SKA Saint Petersburg - Avangard Omsk Full Event (Reg. Time) Over 5;2.16;300;-300;-300;Perdu
28/09/2018;Asianodds;IV0815;Football;Simple;wehen wiesbaden 0;1.92;200;-200;-200;Perdu
28/09/2018;Bet365;Anonim31;Basketball;Simple;valencia;2.2;200;-200;-200;Perdu
28/09/2018;Pinnacle;Nazgul;Hockey sur glace;Simple;Sibir Novosibirsk or X;1.952;300;-300;-300;Perdu
28/09/2018;Asianodds;Brucinger;Football;Simple;Bohemians 1905;2.13;200;-200;-200;Perdu
28/09/2018;MarathonBet;Opsimos;Volleyball;Simple;brazil -2.5;2.42;150;363;213;Gagne
28/09/2018;Asianodds;Bario;Football;Simple;NA Hussein Dey + 1;1.74;200;348;148;Gagne
28/09/2018;Pinnacle;Nazgul;Hockey sur glace;Simple;Amur Khabarovsk +2;1.719;300;0;0;Rembourse
28/09/2018;Pinnacle;Jorge_Javier;Tennis;Simple;barty;2.04;200;-200;-200;Perdu
28/09/2018;Pinnacle;Brucinger;Football;Simple;chambly;1.82;400;728;328;Gagne
28/09/2018;MarathonBet;Opsimos;Volleyball;Simple;brazil;2.1;300;630;330;Gagne
28/09/2018;Pinnacle;Marcip;Football;Simple;lechia 0.25;1.85;300;-300;-300;Perdu
28/09/2018;Betway;Xargos;Basketball;Simple;Rota Koleji vs Yuksekcita Koleji Over 124.5;1.85;420;777;357;Gagne
28/09/2018;Asianodds;Arabic Leagues;Football;Simple;muharaq + 1.25;1.78;300;534;234;Gagne
28/09/2018;Bet365;Biggie;Football;Simple;kano pillars;2;300;600;300;Gagne
28/09/2018;Pinnacle;Opsimos;Volleyball;Simple;italy -1.5;1.729;450;-450;-450;Perdu
28/09/2018;Bet365;Arabic Leagues;Football;Simple;Dabba Al Fujiraih Reserves +2;1.95;300;585;285;Gagne
28/09/2018;MarathonBet;Awer;Football;Simple;hlucin -1;2.18;300;-300;-300;Perdu
28/09/2018;Asianodds;Brucinger;Football;Simple;lens;1.83;200;-200;-200;Perdu
28/09/2018;Pinnacle;Rusp;Hockey sur glace;Simple;Neftekhimik Nizhnekamsk -1;1.877;300;-300;-300;Perdu
28/09/2018;Betway;Arabic Leagues;Football;Simple;Al-Jaish Damascus v Al Wathbah (2-1) Over 5;1.68;314;-314;-314;Perdu
28/09/2018;Betway;Marcip;Football;Simple;Maccabi Shaarayium +0.25;1.64;314;414.48;100.48;Moitie gagne
28/09/2018;Betway;Don Chaik;Football;Simple;sabail II -1;1.68;92;0;0;Rembourse
28/09/2018;Pinnacle;Nazgul;Football;Simple;Tekstilshchik Ivanovo -0.75;1.76;300;528;228;Gagne
28/09/2018;PMU;Marcip;Football;Simple;saburtalo tbilisi;1.97;47;92.59;45.59;Gagne
28/09/2018;PMU;Marcip;Football;Simple;saburtalo tbilisi -0.25;1.65;136;224.4;88.4;Gagne
28/09/2018;Asianodds;Don Chaik;Football;Simple;karvina u 19 0.75;1.88;120;-120;-120;Perdu
28/09/2018;MarathonBet;Dedi;Football;Simple;ashdod 0;2.07;186;385.02;199.02;Gagne
28/09/2018;Bet365;Arabic Leagues;Football;Simple;Dabba Al Fujiraih Reserves 1.5;1.875;300;562.5;262.5;Gagne
28/09/2018;Asianodds;Anonim31;Basketball;Simple;khimky + 4.5;1.87;200;374;174;Gagne
28/09/2018;MarathonBet;Dedi;Football;Simple;Maccabi Ironi Sderot +1;1.89;250;0;0;Rembourse
28/09/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;edinburgh -14/14.5;1.9;300;-300;-300;Perdu
28/09/2018;Pinnacle;Rugby Tipster 15;Rugby;Simple;Wasps +4;1.9;300;570;270;Gagne
28/09/2018;MarathonBet;Dedi;Football;Simple;tira 0;1.9;222;0;0;Rembourse
28/09/2018;MarathonBet;Don Chaik;Football;Simple;serik over 2.5;2.07;150;-150;-150;Perdu
28/09/2018;Betway;ThePlayer34;Volleyball;Simple;Vinh Long;1.6;315;504;189;Gagne
28/09/2018;Betway;ThePlayer34;Volleyball;Simple;Vinh Long to win set 1;1.71;315;-315;-315;Perdu
