Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
29/06/2018;ParionsSport;ADP Tipster;Autre sport;Simple;Graudina;2.3;15;-15;-15;Perdu
29/06/2018;Winamax;ADP Tipster;Autre sport;Simple;S.Keizer / M.Meppelink 2/0;1.7;40;68;28;Gagne
29/06/2018;Unibet;ADP Tipster;Autre sport;Simple;S.Keizer / M.Meppelink + K.Kolocova / M.Kvapilova;1.97;5;-5;-5;Perdu
29/06/2018;Winamax;ADP Tipster;Autre sport;Simple;S.Keizer / M.Meppelink + K.Kolocova / M.Kvapilova;2;18;-18;-18;Perdu
29/06/2018;Winamax;Xargos;Basketball;Simple;Under 168.5 : Belgique - Russie;1.9;10;19;9;Gagne
27/06/2018;Unibet;ADP Tipster;Autre sport;Simple;Combo Beach-Volley W;1.98;40;79.2;39.2;Gagne
27/06/2018;Unibet;ADP Tipster;Autre sport;Simple;Baquerizo Mcmillan E / Fernandez Steiner L 2/0 + Caluori L / Gerson D 2/0;1.75;40;-40;-40;Perdu
27/06/2018;Unibet;ADP Tipster;Autre sport;Simple;Graudina T / Kravcenoka A + Dubovcova N / Strbova A 2/0;1.79;40;71.6;31.6;Gagne
27/06/2018;Unibet;ADP Tipster;Autre sport;Simple;Eiholzer N / Steinemann E + Davidova V / Shchypkova 2/0;1.86;40;-40;-40;Perdu
17/06/2018;ParionsSport;ADP Tipster;Auto-Moto;Simple;Lorenzo vainqueur;2.5;30;75;45;Gagne
03/06/2018;Bwin;ADP Tipster;Auto-Moto;Simple;Pasini vainqueur;4;40;-40;-40;Perdu
20/05/2018;ZeBet;ADP Tipster;Auto-Moto;Simple;Francesco Bagnaia;3.15;45;141.75;96.75;Gagne
20/05/2018;ZeBet;ADP Tipster;Auto-Moto;Simple;Lorenzo Baldassarri vainqueur;7.25;15;-15;-15;Perdu
20/05/2018;ParionsSport;ADP Tipster;Auto-Moto;Simple;Canet vainqueur;3.5;15;-15;-15;Perdu
18/05/2018;ParionsSport;ADP Tipster;Autre sport;Simple;Grimalt vainqueur;1.7;30;-30;-30;Perdu
09/05/2018;Winamax;ADP Tipster;Autre sport;Simple;S.Basta / L.Kolaric + A.G.Tveit Hjortland / V.F.Kjolberg + P.Karagkouni / A.A.Spiliotopoulou;2.15;25;-25;-25;Perdu
06/05/2018;Bwin;ADP Tipster;Auto-Moto;Simple;Bagnaia vainqueur;4.1;25;-25;-25;Perdu
06/05/2018;Bwin;ADP Tipster;Auto-Moto;Simple;Baldarassi vainqueur;11.5;7.5;86.25;78.75;Gagne
04/05/2018;ParionsSport;ADP Tipster;Autre sport;Simple;Juliana/Ut + Motrich/Abalak;2.08;30;-30;-30;Perdu
04/05/2018;Winamax;ADP Tipster;Autre sport;Simple;Under 78.5 : M.C.Salgado Solberg / E.Secomandi Maia - A.G.Tveit Hjortland / V.F.Kjolberg;1.62;30;-30;-30;Perdu
04/05/2018;Winamax;ADP Tipster;Autre sport;Simple;M.Artacho / T.Clancy + M.C.Salgado Solberg / E.Secomandi Maia 2/0;1.67;30;-30;-30;Perdu
04/05/2018;Winamax;ADP Tipster;Autre sport;Simple;O.Motrich / Y.Abalakina 2/0;1.68;30;-30;-30;Perdu
03/05/2018;Unibet;ADP Tipster;Autre sport;Simple;Kholomina S / Makroguzova N + Berntsen Mol A / Sandlie Sorum C gagne de 10 ou +;1.89;50;94.5;44.5;Gagne
03/05/2018;Winamax;ADP Tipster;Autre sport;Simple;K.Semenov / I.Leshukov;1.7;25;-25;-25;Perdu
03/05/2018;Winamax;ADP Tipster;Autre sport;Simple;T.Lahti / A.Parkkinen 2/0 + R.Lehtonen / N.Ahtiainen 2/0;1.76;35;-35;-35;Perdu
03/05/2018;Winamax;ADP Tipster;Autre sport;Simple;A.Tijan / C.Younousse + Under 75.5 : S.Keizer / M.Meppelink - F.Friedl / N.Strauss;1.76;55;96.8;41.8;Gagne
22/04/2018;Unibet;ADP Tipster;Auto-Moto;Simple;Vinales podium + Oliveira podium;2.15;10;21.5;11.5;Gagne
21/04/2018;Unibet;ADP Tipster;Auto-Moto;Simple;Vinales podium;1.72;25;43;18;Gagne
20/04/2018;Winamax;ADP Tipster;Auto-Moto;Simple;Pasini vainqueur;4.9;10;-10;-10;Perdu
19/04/2018;Unibet;ADP Tipster;Autre sport;Simple;Humana-Paredes M / Pavan S gagne de 14 ou +;1.7;25;42.5;17.5;Gagne
19/04/2018;Unibet;ADP Tipster;Autre sport;Simple;Betschart N / Huberli T gagne de 11 ou +;1.84;25;46;21;Gagne
19/04/2018;Unibet;ADP Tipster;Autre sport;Simple;Humana-Paredes M / Pavan S gagne de 14 ou +;1.7;25;42.5;17.5;Gagne
19/04/2018;Unibet;ADP Tipster;Autre sport;Simple;Combo Beach-Volley W;1.79;10;-10;-10;Perdu
18/04/2018;Unibet;ADP Tipster;Auto-Moto;Simple;Wang F / Xia X gagne de 9 ou +;1.76;25;-25;-25;Perdu
08/04/2018;Bwin;ADP Tipster;Auto-Moto;Simple;Mattia Pasini podium;2.1;30;63;33;Gagne
